Site,Year,TempSens,AR1,Err,SiteID,Site_lower
USFS_18 Mile Middle Fork,2013,0.6950311788541885,0.8736359982884051,0.40494724520253017,usfs_18 mile middle fork,usfs_18 mile middle fork
USFS_18 Mile West Fork,2013,0.5157270242925711,0.7565282504143837,0.21089854809646838,usfs_18 mile west fork,usfs_18 mile west fork
USFS_24.9 Mile Creek,2013,0.2599527944825219,0.9009873094970493,0.20194688037017983,usfs_24.9 mile creek,usfs_24.9 mile creek
USFS_Cabin Lake Outlet,2013,0.4749943786427232,0.9270754439858985,0.5370820988846164,usfs_cabin lake outlet,usfs_cabin lake outlet
USFS_Hell's Hole Trib,2013,0.17443409310476954,0.9850896759441642,0.12316503513645635,usfs_hell's hole trib,usfs_hell's hole trib
USFS_Ibeck Creek-Lower Side Channel,2013,0.6509775680783112,0.5200828840212323,0.6182515919087903,usfs_ibeck creek-lower side channel,usfs_ibeck creek-lower side channel
USFS_Koppen Creek,2013,0.12320763356853509,0.945694888266213,0.05327549503701262,usfs_koppen creek,usfs_koppen creek
USFS_Little Martin River,2013,0.483517317249783,0.9548313402012785,0.6192974534666204,usfs_little martin river,usfs_little martin river
USFS_Martin Lake- Inlet,2013,0.19111465824439466,0.9694734473797122,0.22532647912796006,usfs_martin lake- inlet,usfs_martin lake- inlet
USFS_Olsen Creek,2013,0.10564761310760107,0.9948620358064332,0.04702658848204982,usfs_olsen creek,usfs_olsen creek
USFS_Power Creek,2013,0.0678058141501035,0.9693004433930247,0.047771610814432194,usfs_power creek,usfs_power creek
USFS_Salmon Creek,2013,0.09256063691445532,0.775894578212431,0.12704794232287833,usfs_salmon creek,usfs_salmon creek
USFS_Sheep River,2013,0.13201409558149707,0.9922477327348755,0.052354533139653374,usfs_sheep river,usfs_sheep river
USFS_Shelter Bay Trib,2013,0.09565539766418957,0.9616743497176611,0.16937230459320918,usfs_shelter bay trib,usfs_shelter bay trib
USFS_Solf Lake Fish Pass,2013,0.06757179083934972,0.9841345429563972,0.8585350721498246,usfs_solf lake fish pass,usfs_solf lake fish pass
usgs_15215900,2013,0.12173375443914569,0.9754229187129062,0.12401123041689303,15215900,usgs_15215900
usgs_15238984,2013,0.20401773028537584,0.9356954406210696,0.1854869802344038,15238984,usgs_15238984
usgs_15239070,2013,0.1410740502288395,0.9852314791337365,0.20496401656898885,15239070,usgs_15239070
usgs_15258000,2013,-0.07300565851792018,0.9455748650567352,0.946366927366913,15258000,usgs_15258000
usgs_15261000,2013,0.18561802111510645,0.984857967514379,0.09814882272876947,15261000,usgs_15261000
usgs_15283700,2013,0.23781019248683755,0.9999999999999906,0.19583904000278568,15283700,usgs_15283700
usgs_15291000,2013,0.2296155370166702,0.8330626540339459,0.30933393440327145,15291000,usgs_15291000
usgs_15292400,2013,0.17654179534718675,0.8281354133591109,0.19311191862522342,15292400,usgs_15292400
usgs_15292700,2013,0.2548470734121591,0.9419293322287834,0.34636482266373464,15292700,usgs_15292700
usgs_15292780,2013,0.1823141348119633,0.9778909990255074,0.2649632087600998,15292780,usgs_15292780
usgs_15292800,2013,0.19957573131016376,0.9935207287600226,0.21337143657047045,15292800,usgs_15292800
usgs_15293200,2013,0.09684287550169773,0.9727803764618811,0.24919668931085337,15293200,usgs_15293200
usgs_15293700,2013,0.21686248599702762,0.9846933060172817,0.32928964165967517,15293700,usgs_15293700
usgs_15294345,2013,0.1491399021088472,0.8415857729875913,0.532339927295652,15294345,usgs_15294345
usgs_15294350,2013,0.1338722556346384,0.9716710350741137,0.3090392655994341,15294350,usgs_15294350
usgs_15295700,2013,0.17200085015531963,0.9706037169482724,0.21107645569521624,15295700,usgs_15295700
usgs_15298040,2013,0.32363127755940835,0.9040709984448708,0.6584314300918284,15298040,usgs_15298040
usgs_15300100,2013,0.4865392885473584,0.814834801737863,0.3426410026157372,15300100,usgs_15300100
usgs_15300250,2013,0.3476429101786592,0.845980190464087,0.25401321995889503,15300250,usgs_15300250
usgs_15300270,2013,0.3238632199908242,0.9144971191878988,0.30657777625349275,15300270,usgs_15300270
usgs_15300320,2013,0.12065869522861661,0.9835001405308205,0.2972358775377412,15300320,usgs_15300320
usgs_15301500,2013,0.019411540877578348,0.9706112423178987,0.6715035509020147,15301500,usgs_15301500
usgs_15302200,2013,0.3463552932024829,0.9361548047334151,0.2905390350553464,15302200,usgs_15302200
usgs_15302250,2013,0.3646704026121321,0.9525118100976501,0.47749600465780084,15302250,usgs_15302250
UW_Aleknagik Bear Creek,2013,0.09164234018059314,0.9780776417791501,0.21075170709789068,uw_aleknagik bear creek,uw_aleknagik bear creek
UW_Aleknagik Big Whitefish Creek,2013,0.1432773519817505,0.9815009380039038,0.3948045757237907,uw_aleknagik big whitefish creek,uw_aleknagik big whitefish creek
UW_Aleknagik Hansen Creek,2013,0.13004682823859193,0.9451049390226115,0.20570103999660402,uw_aleknagik hansen creek,uw_aleknagik hansen creek
UW_Beverley Hope Creek,2013,0.14976086219601925,0.9700948755062664,0.4340521724468201,uw_beverley hope creek,uw_beverley hope creek
UW_Beverley Moose Creek,2013,0.1705128833990518,0.9650812684982105,0.783437868459531,uw_beverley moose creek,uw_beverley moose creek
UW_Beverley Silverhorn Creek,2013,0.0035179314216720603,0.9834861247486241,0.1051225897550503,uw_beverley silverhorn creek,uw_beverley silverhorn creek
UW_Beverley Uno Creek,2013,0.06080236637286207,0.9824966326560884,0.12844035629135786,uw_beverley uno creek,uw_beverley uno creek
UW_Kulik K-3 Creek,2013,0.059371454193623496,0.9915640257043579,0.10148407496514021,uw_kulik k-3 creek,uw_kulik k-3 creek
UW_Nerka Bear Creek,2013,0.24624211940592777,0.9750576819349392,0.7704491889269611,uw_nerka bear creek,uw_nerka bear creek
UW_Nerka Berm Creek,2013,0.10877810001987132,0.9230345908612682,0.18809640863757232,uw_nerka berm creek,uw_nerka berm creek
UW_Nerka Cabin Creek,2013,0.09583510359051214,0.9875298600728155,0.1694982206013094,uw_nerka cabin creek,uw_nerka cabin creek
UW_Nerka Cottonwood Creek,2013,0.08119963112108533,0.9911054323406405,0.11968164599610032,uw_nerka cottonwood creek,uw_nerka cottonwood creek
UW_Nerka Elva Creek,2013,0.11434320128023345,0.9890147222960484,0.3484023727323581,uw_nerka elva creek,uw_nerka elva creek
UW_Nerka Hidden Lake Creek,2013,0.17701516533754708,0.9905585042661665,0.41769016583410906,uw_nerka hidden lake creek,uw_nerka hidden lake creek
UW_Nerka Joe Creek,2013,0.05744228455658418,0.9874755712575842,0.19804525933788367,uw_nerka joe creek,uw_nerka joe creek
UW_Nerka Kema Creek,2013,0.19559949400210458,0.9814208216644219,0.5335497165673219,uw_nerka kema creek,uw_nerka kema creek
UW_Nerka Lynx Creek,2013,0.2161496807722481,0.9843102964527352,0.4237825476235905,uw_nerka lynx creek,uw_nerka lynx creek
UW_Nerka Lynx Creek Cold Tributary,2013,0.07549985366374634,0.9788222434274343,0.1318520278368582,uw_nerka lynx creek cold tributary,uw_nerka lynx creek cold tributary
UW_Nerka Pick Creek,2013,0.12339086210891287,0.8670667882935439,0.5082887208806488,uw_nerka pick creek,uw_nerka pick creek
UW_Nerka Rainbow Creek,2013,0.04052492374494879,0.9820868635249113,0.11721636026019348,uw_nerka rainbow creek,uw_nerka rainbow creek
UW_Nerka Sam Creek,2013,0.07569248575339171,0.9933374655743649,0.15097824673677282,uw_nerka sam creek,uw_nerka sam creek
UW_Nerka Seventh Creek,2013,0.09070549439143522,0.984601341719131,0.19330957521854675,uw_nerka seventh creek,uw_nerka seventh creek
UW_Nerka Sixth Creek,2013,0.06784012519069121,0.9885109550081744,0.16089240032740687,uw_nerka sixth creek,uw_nerka sixth creek
UW_Nerka Stovall Creek,2013,0.24147405526837384,0.9695009712819537,1.0801993416584508,uw_nerka stovall creek,uw_nerka stovall creek
UW_Nerka Teal Creek,2013,0.14930155026260566,0.9733917118664859,0.38640666851424815,uw_nerka teal creek,uw_nerka teal creek
accs_iltnr19,2014,0.44862161950519064,0.5745764182791889,0.2327086621898414,iltnr19,accs_iltnr19
accs_muekm23,2014,0.4681828591279342,0.8151484804548019,0.3394945347323271,muekm23,accs_muekm23
accs_mussm15,2014,0.6571129317284881,0.5500807726462472,0.49265771009658627,mussm15,accs_mussm15
accs_mutsk02,2014,0.6460919252490129,0.5848221494816759,0.4171995776576331,mutsk02,accs_mutsk02
accs_mutsk09,2014,0.494885964054499,0.8320481509354295,0.4211335747125214,mutsk09,accs_mutsk09
CIK_11,2014,0.15772721618024033,0.901613636848086,0.36913114053502427,cik_11,cik_11
CIK_12,2014,0.23080867201490196,0.8446897433901278,0.27960994174696735,cik_12,cik_12
CIK_13,2014,0.15959776324706598,0.8699044946927269,0.7675099957612288,cik_13,cik_13
CIK_14,2014,0.41861839924334143,0.8751299187633063,0.4371540785850411,cik_14,cik_14
CIK_23,2014,0.30227300325923673,0.7889865518764458,0.3920271310977353,cik_23,cik_23
CIK_28,2014,0.20357528266799108,0.9151523687016248,0.5928823228205253,cik_28,cik_28
CIK_3,2014,0.06833211576682963,0.9326316924197093,0.18301905472463897,cik_3,cik_3
CIK_30,2014,0.3251746166869033,0.8440471449493746,0.4051894314714934,cik_30,cik_30
CIK_35,2014,0.4651682453824179,0.5462953640214121,0.2311274885628779,cik_35,cik_35
CIK_38,2014,0.42013824705832914,0.7816118511103132,0.70853956363086,cik_38,cik_38
CIK_4,2014,0.28989341047924544,0.83974464942371,0.4149367684323348,cik_4,cik_4
CIK_5,2014,0.10506833855028752,0.9349267859467938,0.4099743379198229,cik_5,cik_5
CIK_6,2014,0.37155377770846476,0.8221782664511239,0.4881924845912902,cik_6,cik_6
CIK_8,2014,0.3985615618083004,0.8178743214344162,0.5209973275570084,cik_8,cik_8
CIK_9,2014,0.23430952495690605,0.8369225614167946,0.4182670266301215,cik_9,cik_9
cik_Big Creek,2014,0.24194017580828242,0.9292774627492987,0.09729150998462248,cik_big creek,cik_big creek
cik_Napotoli Creek,2014,0.26331932754241916,0.8043266355342907,0.40171782314639926,cik_napotoli creek,cik_napotoli creek
cik_Neilson Creek,2014,0.25861618699885985,0.6040742253033882,0.27940651099930214,cik_neilson creek,cik_neilson creek
cik_Silver Salmon Creek,2014,0.3514324082858923,0.7129581188582977,0.7737244000987991,cik_silver salmon creek,cik_silver salmon creek
cik_Sivanguq Creek,2014,0.3029995529784917,0.8264301244852648,0.6521984994337894,cik_sivanguq creek,cik_sivanguq creek
cik_Squaw Creek,2014,0.24107810954895936,0.6784671454791793,0.37848037842311144,cik_squaw creek,cik_squaw creek
cik_Tunravik Creek,2014,0.270964328977092,0.8393088579398214,0.39189438032675705,cik_tunravik creek,cik_tunravik creek
fws_kdk_aforv01,2014,0.34925259880871173,0.8778801935201554,0.24796932055146242,fws_kdk_aforv01,fws_kdk_aforv01
fws_kdk_busrv01,2014,0.36034035956206156,0.8794324877033411,0.3135952790683737,fws_kdk_busrv01,fws_kdk_busrv01
fws_KULR,2014,0.2622985542793619,0.8352646296968536,0.6152173271535752,kulr,fws_kulr
fws_Long Lake Creek,2014,0.12477292674986407,0.9815724690294956,0.23106619405940237,fws_long lake creek,fws_long lake creek
fws_NCLO,2014,0.07344248524057284,0.9730522487511433,0.2811036362047211,nclo,fws_nclo
fws_Newhalen River,2014,0.10110830786869607,0.9841815365795672,0.22832370712645988,newhalen river,fws_newhalen river
fws_PULO,2014,0.22091042369277936,0.8911528093266446,0.4362430922435952,pulo,fws_pulo
fws_PULR,2014,0.29026109197911165,0.7437449840606184,0.5620261905448747,pulr,fws_pulr
fws_SLLR,2014,0.3952987524291838,0.7446976004036528,0.7859567977480227,sllr,fws_sllr
fws_Tanada Creek,2014,0.22048439453305246,0.9531600884073764,1.0384752989980024,fws_tanada creek,fws_tanada creek
fws_TOLO,2014,0.2500050062817528,0.9467696190015656,1.1770431453860848,tolo,fws_tolo
fws_TOLR,2014,0.13902867177033396,0.9470686747958974,0.5946348106085917,tolr,fws_tolr
fws_WELR2,2014,0.2377858070573552,0.9130356380521829,0.49844934970374394,welr2,fws_welr2
NPS_Crystal Creek,2014,0.24957998433923234,0.821622699242506,0.3154452936463175,crystal creek,nps_crystal creek
NPS_Gilahina River,2014,0.2844096603727165,0.9098340428663296,0.0947328267312596,gilahina river,nps_gilahina river
NPS_Hardenburg_Bay,2014,-0.0023710461429711227,0.966793611045826,0.31776001754622374,nps_hardenburg_bay,nps_hardenburg_bay
NPS_Long Lake Creek,2014,0.12546403906554127,0.9815865862996604,0.23156952963897176,long lake creek,nps_long lake creek
NPS_Newhalen_River,2014,0.10102546634829168,0.9839526017138644,0.22985575875598943,nps_newhalen_river,nps_newhalen_river
NPS_Rufus Creek,2014,0.0896714730023973,0.24996378229387944,0.03154237484135459,rufus creek,nps_rufus creek
USFS_18 Mile Middle Fork,2014,0.5756219134231005,0.7500573133499994,0.7284233841643395,usfs_18 mile middle fork,usfs_18 mile middle fork
USFS_24.9 Mile Creek,2014,0.11787892497406283,0.9030408402143968,0.1813555333173076,usfs_24.9 mile creek,usfs_24.9 mile creek
USFS_25 Mile,2014,0.12235106152984038,0.8150231196752786,0.023188593064544488,usfs_25 mile,usfs_25 mile
USFS_Bench Creek,2014,0.2610292572472559,0.9580377636348881,0.049202286429388155,usfs_bench creek,usfs_bench creek
USFS_Blackhole Creek,2014,0.2236818837463378,0.903735975956211,0.1534199192091365,usfs_blackhole creek,usfs_blackhole creek
USFS_Cabin Lake Outlet,2014,0.26886702186731226,0.8516034428773273,0.49103408635864065,usfs_cabin lake outlet,usfs_cabin lake outlet
USFS_Chickaloon Headwaters,2014,0.024064089428808,0.9883955049758008,0.08843485320711154,usfs_chickaloon headwaters,usfs_chickaloon headwaters
USFS_Crescent Creek,2014,0.15566838924824178,0.9744834863760073,0.10509446903212068,usfs_crescent creek,usfs_crescent creek
USFS_Daves Creek,2014,0.17348170184801426,0.9658073638456308,0.2543210766744052,usfs_daves creek,usfs_daves creek
USFS_Eagle Creek,2014,0.24716588402245054,0.9531970405483756,0.0907506672730912,usfs_eagle creek,usfs_eagle creek
USFS_East Fork 18 Mile,2014,0.5056406585005222,0.720769054476491,0.39128822089969295,usfs_east fork 18 mile,usfs_east fork 18 mile
USFS_Hell's Hole Trib,2014,0.2666046606387449,0.899423413655625,0.15440314818423573,usfs_hell's hole trib,usfs_hell's hole trib
USFS_Hook Point,2014,0.25165830078408813,0.9492681074756206,0.12404904154334939,usfs_hook point,usfs_hook point
USFS_Ibeck Creek-Lower Side Channel,2014,0.631096695711437,0.4661358072658181,0.6392438026828607,usfs_ibeck creek-lower side channel,usfs_ibeck creek-lower side channel
USFS_Jackpot River,2014,0.34029513795656696,0.984643008132472,0.30116441607416544,usfs_jackpot river,usfs_jackpot river
USFS_Juneau Creek,2014,0.3060246987950334,0.9517924560052331,0.1458527015005734,usfs_juneau creek,usfs_juneau creek
USFS_Koppen Creek,2014,0.14849266109041775,0.7514457294473781,0.06971323690359911,usfs_koppen creek,usfs_koppen creek
USFS_Little Martin River,2014,0.38857314497563933,0.7655244361043668,0.7642445060992593,usfs_little martin river,usfs_little martin river
USFS_Martin Lake- Inlet,2014,0.4175774989873862,0.695111588504093,0.2113999886152207,usfs_martin lake- inlet,usfs_martin lake- inlet
USFS_Middle Arm Eyak,2014,0.01884957840959578,0.9838189406983305,0.06349268638368874,usfs_middle arm eyak,usfs_middle arm eyak
USFS_Olsen Creek,2014,0.14756644848829104,0.9916807819270506,0.035366841678410046,usfs_olsen creek,usfs_olsen creek
USFS_Pigot Bay Spawn Channel,2014,0.1268128946436541,0.8108410252670597,0.03848989616114372,usfs_pigot bay spawn channel,usfs_pigot bay spawn channel
USFS_Quartz Creek,2014,0.2525942595460498,0.9561095302405322,0.07659482742149949,usfs_quartz creek,usfs_quartz creek
USFS_Resurrection Creek,2014,0.20170965682979586,0.9361045074305275,0.13694211441621643,usfs_resurrection creek,usfs_resurrection creek
USFS_Rude River SC,2014,0.08041938307914631,0.9771219152991215,0.11903186148716961,usfs_rude river sc,usfs_rude river sc
USFS_Salmon Creek,2014,0.1234559738574953,0.8535988831315108,0.09347139274477037,usfs_salmon creek,usfs_salmon creek
USFS_Sheep River,2014,0.18425829615899308,0.9846233058052716,0.03886898544574379,usfs_sheep river,usfs_sheep river
USFS_Shelter Bay Trib,2014,0.08888960436952953,0.9693032251081649,0.14387838582051812,usfs_shelter bay trib,usfs_shelter bay trib
USFS_Solf Lake Fish Pass,2014,0.1598296486992382,0.9465708858691445,0.6297427753745674,usfs_solf lake fish pass,usfs_solf lake fish pass
USFS_Stump Lake Outlet,2014,0.07390708368249443,0.864474149913584,1.0106918265247817,usfs_stump lake outlet,usfs_stump lake outlet
usgs_15215900,2014,0.21644953364425956,0.9681365267725421,0.06799699023229631,15215900,usgs_15215900
usgs_15239070,2014,0.23365007416563616,0.9420112301976231,0.2214033717383012,15239070,usgs_15239070
usgs_15258000,2014,-0.18984012888380952,0.9557228799995336,0.632860697099102,15258000,usgs_15258000
usgs_15261000,2014,0.2776074576067519,0.894314486924185,0.13579343028772134,15261000,usgs_15261000
usgs_15266300,2014,0.028235590991990467,0.957288363904046,0.419604969985344,15266300,usgs_15266300
usgs_15283700,2014,0.3277711379183554,0.9048709720778997,0.11872068437037848,15283700,usgs_15283700
usgs_15291000,2014,0.3572949106179614,0.8392747104930945,0.33064781548052397,15291000,usgs_15291000
usgs_15292100,2014,0.19065769966196877,0.7950053308134412,0.36833195646399763,15292100,usgs_15292100
usgs_15292400,2014,0.23018325434829628,0.7742535886899811,0.1627052995781157,15292400,usgs_15292400
usgs_15292700,2014,0.3440405758999761,0.4198760065001498,0.31235550936058093,15292700,usgs_15292700
usgs_15292780,2014,0.23524873884882247,0.6749885869073246,0.28475278098304274,15292780,usgs_15292780
usgs_15292800,2014,0.3028525539957545,0.9462917186557256,0.1836070269118072,15292800,usgs_15292800
usgs_15293200,2014,0.1980998228686741,0.6983945576709535,0.36919266409216944,15293200,usgs_15293200
usgs_15293700,2014,0.32298226290996424,0.8503791252513416,0.39143457160341083,15293700,usgs_15293700
usgs_15294345,2014,0.17114909700877307,0.6377298907504436,0.6627960206621927,15294345,usgs_15294345
usgs_15294350,2014,0.15067190230017646,0.7593405062251553,0.44174403724622835,15294350,usgs_15294350
usgs_15295700,2014,0.2502135069355094,0.9180847744214402,0.2120132858990169,15295700,usgs_15295700
usgs_15298040,2014,0.1576280948058686,0.955828249783624,0.573663540242703,15298040,usgs_15298040
usgs_15300100,2014,0.5419224137174521,0.7656347013730593,0.3799496069746906,15300100,usgs_15300100
usgs_15300250,2014,0.41530347122430833,0.5560592687528487,0.16404089330756091,15300250,usgs_15300250
usgs_15300300,2014,0.2491587036535855,0.9207372963842978,0.36578086972030555,15300300,usgs_15300300
usgs_15301500,2014,0.10445981264565463,0.9398833805202291,1.3011209934821732,15301500,usgs_15301500
usgs_15302000,2014,0.14108337036145757,0.9192324923176971,0.8834377756819733,15302000,usgs_15302000
usgs_15302200,2014,0.48918557950457814,0.46036205273622205,0.22711220993645262,15302200,usgs_15302200
usgs_15302250,2014,0.34286358827555297,0.7742446078416597,0.29208573494038576,15302250,usgs_15302250
usgs_15302300,2014,0.20473132866693444,0.8853509177315617,0.5115902615947318,15302300,usgs_15302300
usgs_15302320,2014,0.415304964300893,0.6485817762523653,0.5139380989994442,15302320,usgs_15302320
UW_Aleknagik Bear Creek,2014,0.16696726180355836,0.7895630550129948,0.26256759693880516,uw_aleknagik bear creek,uw_aleknagik bear creek
UW_Aleknagik Big Whitefish Creek,2014,0.06655013393516829,0.9725371630060026,0.15121644151216804,uw_aleknagik big whitefish creek,uw_aleknagik big whitefish creek
UW_Aleknagik Eagle Creek,2014,0.299121092066256,0.5152083261022258,0.30275539177064426,uw_aleknagik eagle creek,uw_aleknagik eagle creek
UW_Aleknagik Hansen Creek,2014,0.18147182452601174,0.8585335216865115,0.24185884417644585,uw_aleknagik hansen creek,uw_aleknagik hansen creek
UW_Aleknagik Sunshine Creek,2014,0.16998568154950322,0.7149123261960831,0.12507046550149398,uw_aleknagik sunshine creek,uw_aleknagik sunshine creek
UW_Little Togiak C Creek,2014,0.0573066671702665,0.9201087416470268,0.0442958417463272,uw_little togiak c creek,uw_little togiak c creek
UW_Nerka Allah Creek,2014,0.1151976011471248,0.9527471923640142,0.13273325170333675,uw_nerka allah creek,uw_nerka allah creek
UW_Nerka Bear Creek,2014,0.29942695128735464,0.7496410187902218,0.6624545800166622,uw_nerka bear creek,uw_nerka bear creek
UW_Nerka Berm Creek,2014,0.2398078662998508,0.6946941239239676,0.3073104513714295,uw_nerka berm creek,uw_nerka berm creek
UW_Nerka Cabin Creek,2014,0.1545512519266845,0.9045530412523789,0.21687370306415538,uw_nerka cabin creek,uw_nerka cabin creek
UW_Nerka Cottonwood Creek,2014,0.10096721258153368,0.9703374793903319,0.20765160041885705,uw_nerka cottonwood creek,uw_nerka cottonwood creek
UW_Nerka Elva Creek,2014,0.25014864753141774,0.8847495619495269,0.2808582829049805,uw_nerka elva creek,uw_nerka elva creek
UW_Nerka Joe Creek,2014,0.10871855996236468,0.9480735799555894,0.13996510162927808,uw_nerka joe creek,uw_nerka joe creek
UW_Nerka Kema Creek,2014,0.24936630795354342,0.7427893849365892,0.39945231813901005,uw_nerka kema creek,uw_nerka kema creek
UW_Nerka Lynx Creek,2014,0.24780694614131782,0.863872929766002,0.329486663864607,uw_nerka lynx creek,uw_nerka lynx creek
UW_Nerka Lynx Creek Cold Tributary,2014,0.18807178182491463,0.5903887349856214,0.1553687074615668,uw_nerka lynx creek cold tributary,uw_nerka lynx creek cold tributary
UW_Nerka Pick Creek,2014,0.0796279425127221,0.939867620190546,0.17936566605693935,uw_nerka pick creek,uw_nerka pick creek
UW_Nerka Rainbow Creek,2014,0.08659682610095532,0.9331419865524195,0.08049963553635013,uw_nerka rainbow creek,uw_nerka rainbow creek
UW_Nerka Sam Creek,2014,0.1038620022972051,0.9849959291695456,0.16310417128977872,uw_nerka sam creek,uw_nerka sam creek
UW_Nerka Stovall Creek,2014,0.2711594005417147,0.8353219054136094,0.8000614548612489,uw_nerka stovall creek,uw_nerka stovall creek
UW_Nerka Teal Creek,2014,0.2621492280638724,0.7728419960065911,0.3357596606612147,uw_nerka teal creek,uw_nerka teal creek
accs_AKBB-011,2015,0.27776354650962787,0.843520030793242,0.24908968276677718,akbb-011,accs_akbb-011
accs_AKBB-028,2015,0.2832586977307661,0.8209149357773506,0.1858309323009031,akbb-028,accs_akbb-028
accs_AKBB-029,2015,0.46577102003667886,0.7822639391102989,0.6347639307900542,akbb-029,accs_akbb-029
accs_iltnr19,2015,0.3637611494415076,0.7427314061644685,0.35189149787257706,iltnr19,accs_iltnr19
accs_mubon10,2015,0.2834460640342858,0.6181606703294122,0.13107954516647954,mubon10,accs_mubon10
accs_muekm23,2015,0.4521689498091147,0.8153514222868931,0.3644219254741717,muekm23,accs_muekm23
accs_mussm15,2015,0.6182232658109152,0.5526216677856051,0.5550250488628569,mussm15,accs_mussm15
accs_mustu17,2015,0.5134011224828188,0.7425866448057346,0.5122279026531881,mustu17,accs_mustu17
accs_mutsk02,2015,0.5890609658449844,0.6421787563625188,0.48235595214600996,mutsk02,accs_mutsk02
accs_mutsk09,2015,0.3888222264134913,0.8872096075953484,0.3147856781581046,mutsk09,accs_mutsk09
APU10,2015,0.44492968893823015,0.8048863718861645,0.5467409863473615,apu10,apu10
APU11,2015,0.5154356941740005,0.7453955033537726,0.5225876051748575,apu11,apu11
APU12,2015,0.4334776453744109,0.8296206469390899,0.3698267888326074,apu12,apu12
APU5,2015,0.4902102282659737,0.8034002692392106,0.314432195552836,apu5,apu5
BM1,2015,0.15375102117125639,0.8945333374093852,0.32142724184290905,bm1,bm1
BM10,2015,0.13813653874616583,0.9427527875923906,0.258083344489062,bm10,bm10
BM13,2015,0.06585537091456017,0.981582988496417,0.20894314048110307,bm13,bm13
BM2,2015,0.1585895757643636,0.899741233762174,0.3261324058950633,bm2,bm2
BM3,2015,0.18057216953649213,0.887341729666572,0.3269791714386659,bm3,bm3
BM6,2015,0.06721620294221231,0.7898986268796724,0.7546013394675194,bm6,bm6
BM8,2015,0.0365728429881268,0.7801326431604656,0.91799146386082775,bm8,bm8
BM9,2015,0.20687597191769047,0.931874270248675,0.18040131718642205,bm9,bm9
CIK_11,2015,0.22043319069298428,0.8917442770672552,0.4083160659897466,cik_11,cik_11
CIK_12,2015,0.26491652492502626,0.8363369632155102,0.37780271678834615,cik_12,cik_12
CIK_13,2015,0.22277230388246128,0.9246746215306147,0.6130342376149788,cik_13,cik_13
CIK_14,2015,0.420240894055113,0.7937169723321598,0.38732809931614565,cik_14,cik_14
CIK_23,2015,0.2999788392644208,0.7888052667543923,0.5524730478758758,cik_23,cik_23
CIK_3,2015,0.25401858435924496,0.778685034611647,0.23078506731155282,cik_3,cik_3
CIK_30,2015,0.4375258501690327,0.8824242709076162,0.43674746308692314,cik_30,cik_30
CIK_35,2015,0.3632170688995132,0.7558984697960285,0.12604454433548373,cik_35,cik_35
CIK_38,2015,0.39655172886512713,0.9250637144916333,0.5078183731460119,cik_38,cik_38
CIK_4,2015,0.33129847184772454,0.9052949122977437,0.33148602337971483,cik_4,cik_4
CIK_5,2015,0.11808587958462113,0.9137206799608429,0.6009019029477219,cik_5,cik_5
CIK_6,2015,0.3696163916754891,0.8505702997821734,0.5414473067804446,cik_6,cik_6
CIK_8,2015,0.42521836044004613,0.8176374924718868,0.4691126090959883,cik_8,cik_8
CIK_9,2015,0.24133547350144224,0.8543577875741628,0.5375462979787808,cik_9,cik_9
cik_Big Creek,2015,0.24721413486550736,0.9490932889494832,0.13806959480875106,cik_big creek,cik_big creek
cik_Napotoli Creek,2015,0.2637339914167972,0.8777065584921011,0.42680986784573793,cik_napotoli creek,cik_napotoli creek
cik_Neilson Creek,2015,0.16831309541657774,0.6958411433615206,0.26441579392479936,cik_neilson creek,cik_neilson creek
cik_Panaruqak Creek,2015,0.22730785631775108,0.8752652364223036,0.23932330203458194,cik_panaruqak creek,cik_panaruqak creek
cik_Silver Salmon Creek,2015,0.358033538197168,0.8519428884870235,0.7872506648413788,cik_silver salmon creek,cik_silver salmon creek
cik_Sivanguq Creek,2015,0.30713491232496604,0.930053836623528,0.5777009358369546,cik_sivanguq creek,cik_sivanguq creek
cik_Squaw Creek,2015,0.22058680092646687,0.8442007885336678,0.3798759825994311,cik_squaw creek,cik_squaw creek
cik_Yellow Creek,2015,0.25078376389026547,0.9338318190248496,0.5306092495796957,cik_yellow creek,cik_yellow creek
fws_580223156504200,2015,0.05150917099739416,0.9348856644405548,0.4063806250478622,580223156504200,fws_580223156504200
fws_kdk_busrv01,2015,0.2939192492243643,0.8849873600545897,0.3619904042706231,fws_kdk_busrv01,fws_kdk_busrv01
fws_KULR,2015,0.20187812458364007,0.9034180279541103,0.42558291740476983,kulr,fws_kulr
fws_Long Lake Creek,2015,0.06698969503887797,0.9758878332899505,0.21304283797871212,fws_long lake creek,fws_long lake creek
fws_NCLO,2015,0.10795640410203355,0.9711516932427258,0.35022581066602326,nclo,fws_nclo
fws_Newhalen River,2015,0.08713217783672667,0.9191232286862145,0.4835797540465807,newhalen river,fws_newhalen river
fws_PULO,2015,0.24478820882228347,0.954602351174908,0.4949317302288281,pulo,fws_pulo
fws_PULR,2015,0.27882535333693703,0.8778613772726993,0.5409652176466131,pulr,fws_pulr
fws_SLLR,2015,0.2880590304159325,0.8452090897230595,0.7080927955652389,sllr,fws_sllr
fws_Tanada Creek,2015,0.26618426246738236,0.9752284166083356,0.42533980813172634,fws_tanada creek,fws_tanada creek
fws_TOLO,2015,0.3145643134973869,0.931049309943515,1.6540170875483247,tolo,fws_tolo
fws_TOLR,2015,0.1999433791486258,0.9472859047003953,0.5174521798474315,tolr,fws_tolr
