OID_,cat_ID_txt,FType,wtd_lake_area_sqm,wtd_lake_per,region,cat_ID,cat_ID_con
66,75004400008899,390,291227041.121064722537994,5.330623042648345,Cook_Inlet,75004400008899,Cook_Inlet_75004400008899
67,75004400009109,390,3061648.740881293080747,10.484326454165313,Cook_Inlet,75004400009109,Cook_Inlet_75004400009109
68,75004400009198,390,59741.497776654476183,0.115317441381128,Cook_Inlet,75004400009198,Cook_Inlet_75004400009198
69,75004400009308,390,5294473.524663420394063,7.832038260634191,Cook_Inlet,75004400009308,Cook_Inlet_75004400009308
70,75004400009331,390,8973302.255075069144368,7.228464719134337,Cook_Inlet,75004400009331,Cook_Inlet_75004400009331
71,75004400009412,390,6675790.382882875390351,2.335306607513940,Cook_Inlet,75004400009412,Cook_Inlet_75004400009412
72,75004400009562,390,169405.549295626376988,0.370245496067012,Cook_Inlet,75004400009562,Cook_Inlet_75004400009562
73,75004400009792,390,2550764.958584060426801,1.052228925582233,Cook_Inlet,75004400009792,Cook_Inlet_75004400009792
74,75004400010175,390,6453023.484931726008654,1.509350487975455,Cook_Inlet,75004400010175,Cook_Inlet_75004400010175
75,75004400010221,390,67935.042969935442670,0.034268238068396,Cook_Inlet,75004400010221,Cook_Inlet_75004400010221
76,75004400010270,390,21903.917247557488736,0.022371858222690,Cook_Inlet,75004400010270,Cook_Inlet_75004400010270
77,75004400010320,390,1887650.609166198177263,2.842114302238186,Cook_Inlet,75004400010320,Cook_Inlet_75004400010320
78,75004400010328,390,86828717.586022406816483,5.149398900155955,Cook_Inlet,75004400010328,Cook_Inlet_75004400010328
79,75004400010337,390,8008947.942625684663653,23.233332477517632,Cook_Inlet,75004400010337,Cook_Inlet_75004400010337
80,75004400010351,390,108369.332322180460324,0.140892819192972,Cook_Inlet,75004400010351,Cook_Inlet_75004400010351
81,75004400010352,390,62396.231504890398355,0.116506410836803,Cook_Inlet,75004400010352,Cook_Inlet_75004400010352
82,75004400010386,390,291227041.121064722537994,5.323571235605716,Cook_Inlet,75004400010386,Cook_Inlet_75004400010386
83,75004400010402,390,3887580.706883287057281,8.213234810946094,Cook_Inlet,75004400010402,Cook_Inlet_75004400010402
84,75004400010422,390,72184305.451470211148262,10.416597249172968,Cook_Inlet,75004400010422,Cook_Inlet_75004400010422
85,75004400010610,390,126589.796939014559030,0.078277688403961,Cook_Inlet,75004400010610,Cook_Inlet_75004400010610
86,75004400010627,390,166587.107616165361833,0.166758201438402,Cook_Inlet,75004400010627,Cook_Inlet_75004400010627
87,75004400010639,390,8712562.327186234295368,12.703472571823344,Cook_Inlet,75004400010639,Cook_Inlet_75004400010639
88,75004400010699,390,106201.443237333674915,0.232163099707317,Cook_Inlet,75004400010699,Cook_Inlet_75004400010699
89,75004400010754,390,6337764.041290869005024,3.866636965309179,Cook_Inlet,75004400010754,Cook_Inlet_75004400010754
90,75004400011086,390,37198.880361201387132,0.078307373244496,Cook_Inlet,75004400011086,Cook_Inlet_75004400011086
91,75004400011230,390,161218.079858354816679,0.182508003397627,Cook_Inlet,75004400011230,Cook_Inlet_75004400011230
92,75004400011320,390,553571.262208965257742,0.397760085122978,Cook_Inlet,75004400011320,Cook_Inlet_75004400011320
93,75004400011322,390,17707.117585821815737,0.031892907338197,Cook_Inlet,75004400011322,Cook_Inlet_75004400011322
94,75004400011676,390,5588557.472393523901701,3.956736169159251,Cook_Inlet,75004400011676,Cook_Inlet_75004400011676
95,75004400011755,390,5262557.611721796914935,4.983940390251316,Cook_Inlet,75004400011755,Cook_Inlet_75004400011755
