cat_ID_con,NhdAwcH12_wtd_lcld_mn_2001_x,NhdAwcH12_wtd_lcld_mn_2002_x,NhdAwcH12_wtd_lcld_mn_2003_x,NhdAwcH12_wtd_lcld_mn_2004_x,NhdAwcH12_wtd_lcld_mn_2005_x,NhdAwcH12_wtd_lcld_mn_2006_x,NhdAwcH12_wtd_lcld_mn_2007_x,NhdAwcH12_wtd_lcld_mn_2008_x,NhdAwcH12_wtd_lcld_mn_2009_x,NhdAwcH12_wtd_lcld_mn_2010_x,NhdAwcH12_wtd_lcld_mn_2011_x,NhdAwcH12_wtd_lcld_mn_2012_x,NhdAwcH12_wtd_lcld_mn_2013_x,NhdAwcH12_wtd_lcld_mn_2014_x,NhdAwcH12_wtd_lcld_mn_2015_x,NhdAwcH12_wtd_lcld_mn_2016_x,NhdAwcH12_wtd_lcld_mn_2017_x,NhdAwcH12_wtd_lcld_mn_2018_x,NhdAwcH12_wtd_lcld_mn_2019_x,NhdAwcH12_wtd_lcld_mn_2001_y,NhdAwcH12_wtd_lcld_mn_2002_y,NhdAwcH12_wtd_lcld_mn_2003_y,NhdAwcH12_wtd_lcld_mn_2004_y,NhdAwcH12_wtd_lcld_mn_2005_y,NhdAwcH12_wtd_lcld_mn_2006_y,NhdAwcH12_wtd_lcld_mn_2007_y,NhdAwcH12_wtd_lcld_mn_2008_y,NhdAwcH12_wtd_lcld_mn_2009_y,NhdAwcH12_wtd_lcld_mn_2010_y,NhdAwcH12_wtd_lcld_mn_2011_y,NhdAwcH12_wtd_lcld_mn_2012_y,NhdAwcH12_wtd_lcld_mn_2013_y,NhdAwcH12_wtd_lcld_mn_2014_y,NhdAwcH12_wtd_lcld_mn_2015_y,NhdAwcH12_wtd_lcld_mn_2016_y,NhdAwcH12_wtd_lcld_mn_2017_y,NhdAwcH12_wtd_lcld_mn_2018_y,NhdAwcH12_wtd_lcld_mn_2019_y
Cook_Inlet_75000200015695,506.58210999524584,500.1294749021312,482.61830479640014,483.61656239710123,495.551126385685,497.73698917059795,477.614111147696,498.95345141404266,489.6564477920465,489.47474435663753,494.55004939084836,497.4219075842381,509.5791739838288,482.0536919657577,476.7434031207687,474.94314336150654,479.15396910328093,487.4087641312678,485.5051334467493,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200010538,505.78285037543736,498.89299738875127,480.8473395575795,481.480038890408,494.9214533927268,496.6518723940439,475.8512369465544,496.8014947318717,488.83230708953965,488.48298461079486,493.7545735745554,496.0098990229529,508.28003488338425,481.56027512683374,474.46036606405585,473.82511503502565,476.43683035366627,487.86082820767746,483.53297615151916,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200017518,521.786158294352,516.8711015180575,521.8876607097422,508.04731580664026,527.2590884512458,516.4600376274205,513.5276686642299,520.5560277602746,509.0899482958126,508.71612750421616,515.8047574997886,531.3680604898724,530.6366965630313,515.505179355865,507.4576110612041,514.3133219825477,514.3377641627848,532.1394918064228,516.9279984627317,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200006087,494.6355786689257,491.7695867437827,456.2170914860125,482.70552303827856,484.6785807514462,491.30932871968196,480.893199603217,490.9585714119949,483.75313973791083,483.59449523455766,485.1965548446233,496.3325859838674,507.062445253987,482.69237239467145,473.8022095633674,466.60930493598903,481.9608743698704,486.30464014108315,481.10985602162447,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200013557,497.60673366398237,494.91853771141206,473.1431622528637,486.5419312352306,492.47945545220784,496.2949160435204,484.6475964894406,496.669975207134,487.2429084527806,487.25397658646864,493.06195141334376,500.386157546448,509.5004156358458,486.8935049664436,480.04066192512573,475.9159654840448,486.3854575154256,493.47035909823677,488.8410328862222,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200011046,513.3722863631043,507.35846035503897,499.61291461823697,498.62402850694104,511.3487759608456,510.9864080935668,501.48232030215655,512.6751240533058,502.37325768771166,498.0831897519208,507.7307344967531,516.266149095873,521.2906897861236,504.60553520186636,496.08400315529735,496.55071288063345,500.773315363349,513.1563422704123,506.76908910003556,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015469,509.8248561142863,501.2145123936588,487.0691247621043,486.973829997022,498.8531333837784,500.94617642338017,477.99834904037954,501.6031941482634,492.6582238426095,493.64233564926263,497.46745545848785,502.07335993212484,510.76633876774423,482.5428424021489,481.72324413565485,476.5002889179315,478.71723418403406,494.56011098117676,485.31912590860287,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200008529,518.9553172792349,510.1763653654616,509.53461770613774,502.4140941733229,512.1364245786165,513.1188442591225,502.84735390401886,514.1667621084652,507.9877340570506,502.5466062650637,509.4644546454789,515.3034154331312,522.3582432137727,507.8382954091571,502.51131387847255,503.5471279296725,500.9179721767442,515.6425840683628,508.28301792637325,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200018743,491.8258462213537,490.4162039833649,463.6905353475548,477.19257999644066,486.28932396335574,485.5349662119707,470.23653074595404,488.8738923106514,487.2883663164297,479.78222361154116,483.48976997007765,486.71210807100465,500.56548562583055,481.390776683888,467.14757690292265,468.38361995872316,473.39113548840623,478.1812785382439,475.13576029830176,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200000745,518.0058447231318,509.5401480032157,507.87352465707175,501.6782166434847,511.39061531423687,512.4380324801864,502.11305710386495,513.4780415513402,507.03870180713983,501.88361309953626,508.8325370102527,514.808485795416,521.8236046850169,506.94153812321014,501.4640446050476,502.26158380057933,500.4055141144974,514.7242464046006,507.49778896039675,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005720,490.14533158395244,489.27239516580136,466.36480485442104,478.1134778352612,485.8390715498266,486.9409330805347,471.78685243739795,490.1069318270093,486.1829527823776,482.70845574777405,485.2910801226285,488.8362160970331,499.6301924680382,479.7641518481375,462.79171160501,464.21451425316945,472.1374559517853,479.8830233892856,475.27552549354033,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200013319,488.81793393600526,488.70725506665923,466.0171747918114,479.2359666741832,484.6603690717659,486.3803380965782,472.8044599919417,490.2462087192664,485.7203194816249,482.2852523215285,485.6971297097348,489.1055055939659,498.88187611692683,479.49777275460673,462.03149646710733,464.0755560071149,472.6503228402366,479.30023609444686,477.0051719540829,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200013924,509.99396751384216,501.65215617071965,491.685440965549,492.1730696646008,503.3163762197149,505.61679818740885,491.4775072725695,506.54899124884935,493.61659579170515,493.3787480129707,502.9824386166613,508.7650530440867,516.2587191524252,493.7193717856023,492.0697149283804,488.40019156480435,495.27804356649017,505.78294427772477,501.7380731490937,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200000465,495.0317747498154,490.66423507421086,469.2868289670031,478.70797932396863,486.9314588184094,488.18354089889493,475.39327677750066,491.88944371058216,487.1786879937514,484.0063893015073,490.7496200770623,490.0523809646175,501.075414488641,477.84305499159547,460.9882802126541,466.16672406201485,470.96193574805227,478.484228700757,477.95879442357125,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200002996,497.24825968295943,493.71208554395963,474.1457650572933,478.1913589997815,489.42812274185997,490.00272204127907,471.89435696640373,491.2612600198272,485.87444183809566,484.92978598824527,489.08155006973993,490.4610715960027,502.9790297482219,479.31601667313555,465.4921925151662,465.3500801593099,471.4180819063316,482.5248525383592,475.2598707861177,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200001253,510.72189953945673,502.9956396762948,493.2624602788607,491.6558351390841,501.9306877838913,506.4378758110052,489.72242073144014,505.12612845961024,494.57349438692887,497.37987314503255,504.62976227328124,512.971750762838,515.4789596376453,492.89360923868503,491.20273989045666,489.57071911858964,496.3680588283656,506.2019508373853,501.4801372156316,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015326,513.681994389223,503.9092812198178,500.71277234287425,495.12373605388075,509.8251344977298,508.08431201623597,495.9115981080734,509.8063158983447,497.2376772756603,495.11997861334663,506.86673690897567,512.0198759278189,518.7863457805594,497.6903736016963,495.53183805237524,494.2951451541137,499.2532943399132,513.6506485255557,505.7149276307178,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005143,502.768983961069,493.3319419247608,483.155958765782,484.80079793424625,493.42634482311803,495.90859850866275,477.9768280351241,500.8779421805751,488.33080603812454,491.2981242269345,496.2759835192905,493.82426587711825,504.91401133179573,486.2186766425289,472.2777356642694,477.6698979126207,478.8780020068897,483.17356828749183,485.8902259731636,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200013892,476.72048096605334,486.7746393376997,422.45269541254174,476.7421898998404,476.23480443939945,478.5507639453918,474.5831983674881,479.675351464816,475.4309530267215,478.684739173673,479.10052525200456,486.29614208782226,497.19773378518363,475.115102312299,457.87473557911557,447.10200714407404,477.18805197152926,475.50316052370795,463.925512498869,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200018582,487.71810023799327,492.05771183362214,449.4694669759678,483.9840954965181,484.7451006352197,484.22946699326485,480.8727072130893,487.31943425916586,483.3511195506866,484.23132302329265,484.4650547622266,493.05451989992474,502.0535445110298,477.6996680322539,462.28999999460063,458.2315940989627,482.6474956230514,486.56052146968887,476.36838608526836,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015895,494.58266121717145,491.7277297534969,471.02713510933387,479.99460368443187,488.1201348557007,489.62235741984676,474.2483531594369,492.61507064713993,486.8564371057412,484.41420960726737,489.6651338143383,491.57449399993567,501.8649558670348,479.61222100533985,465.0825738393887,467.56323344306463,473.07801384359016,481.11665143810825,478.97235738739414,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200012997,501.9844172216064,493.710475095679,479.54962703038586,487.95364045497024,492.34185924529436,494.1888175539846,478.83568801815545,501.22487303367626,490.7603549831471,491.88877280570824,495.22118876273737,497.35742479616175,506.9748106781715,485.530299867626,474.8489984070523,476.8669067569255,478.63305760882935,485.31937031407347,485.55026759935,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200007660,495.7814365278925,496.8957177160168,457.59023148136646,486.14750597972443,491.50116811756243,489.7863596944339,484.88786391270304,491.3463755515896,487.0822381051847,488.5227314758809,489.2262011466342,498.7588849230833,507.198075533195,478.51001413940185,465.91353132314555,461.86875610783534,486.61126660227126,494.0787529026274,481.098285302472,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200000456,478.10116595701186,485.5082962811772,449.15583374459743,482.77426146033787,475.41386960482197,480.29869980186294,473.7088194034701,483.67777269863956,479.5486581159371,478.7653985501965,478.814814107803,485.8940352159577,494.591842804315,478.7484406974894,458.1757440927343,460.809391328917,476.6095842146532,475.7093155796074,476.1216879771131,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005532,497.79609257316196,493.52473277149613,473.9251045492438,480.06890917651486,490.12870845257663,491.5326448598562,474.5168791646136,493.780487034636,487.64874207044113,485.76341586046357,490.86411054555424,492.7475593994938,503.5713017878754,479.766821214548,466.8038446357858,468.7533242141603,473.19821617629106,482.55970815426986,479.5509043534124,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005190,474.6145342407574,486.9447074654065,424.88153562635006,478.7167162629928,470.010173346088,466.7010359589475,463.53721986557997,474.8692825971834,475.64960154794375,476.0035484913067,475.72889945339233,484.52883862001545,492.92051498740904,466.71757534540995,440.79260369392466,440.6620263994357,464.55372867767164,477.9676863131854,463.0485552351869,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200010216,506.46634764140424,496.21192745821094,484.46109631499706,489.58309736375355,495.067433192055,498.50215220013655,480.13805987395176,505.92939886987097,495.2213656140409,494.7685855787474,497.07453231549096,504.9548645863164,509.3529984669479,486.03950869638993,479.66207198271724,477.40771069889684,479.0569416185483,486.1226457155034,489.3558026313002,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005820,490.2874877920616,493.7924533074586,450.0158506902435,484.15271472928964,486.9793672274415,486.1015217137176,482.1833307773878,488.2032053678198,484.1905981199519,485.5898886571791,486.13859939397935,494.8937074759284,503.77582678319334,477.6782663556669,463.3904214009252,458.3115990353676,483.93654670184657,488.943380499696,477.06050534141553,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200000020,477.7136064440077,486.9866136182269,446.1600983187094,480.34339369284237,476.3084995108144,481.3013347594954,476.43135450475944,484.60922739366157,478.64048107983785,479.11826692104495,480.7422989115755,487.2692621679572,495.5496750704226,479.4775760754913,462.24651210381404,459.0852005338222,476.43950560030606,476.5890556364825,474.7333584483718,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005366,462.09986827509834,477.6608675181024,401.02847825032654,479.5793261974991,443.1085683099873,454.0965099170155,460.74977108323327,447.1162739104717,474.3854679802973,455.9252664444342,457.1015036304383,482.4117660511122,490.2356090558243,438.4110718359363,412.330593341578,402.61851847492306,467.026155639001,465.8414226763633,457.8078053354376,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200010768,484.17264743334215,489.4168105996903,444.6203768008578,483.9530538512287,480.98977423228445,481.428486480798,478.33305349262747,485.4732268451111,482.3351177391922,481.47986232279936,481.76004378893543,490.50916909016,499.9396159937607,476.97212754377915,458.3202923623851,456.7386986933586,480.72351989525157,483.1223497157784,474.60527475828025,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200000471,500.35688068229115,495.3765908568137,476.6491492198093,480.9573381310413,492.4115451075967,493.6830724444181,474.55857341492907,495.8285402508152,488.70117792423576,487.3245790080838,491.88528949252463,494.89846098854264,504.72273186520243,480.1528510134996,469.7273582241208,470.56221155378483,473.8694914078608,485.11868233208975,480.23312880830537,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005098,513.8099342834793,505.65022952722387,506.9163622916849,495.2506292196457,513.5963707287447,507.6035644803277,496.8140967449686,515.2763653710202,506.787859531833,497.6608270277852,506.4196863869661,510.0561411659131,520.1294443643498,502.72782512499816,496.3373658569596,497.0865537453235,501.3628835169337,514.4407478902841,505.6262421970568,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015464,502.5940963325593,493.161549552892,482.89573743668547,487.3092542940792,492.57684028772144,494.0487123943322,477.73999792713335,501.3264404427254,490.4950899825412,490.99456409975926,495.66210506826064,494.79521069003994,506.2004252694734,485.686051744208,473.7521788656131,476.76101000745876,477.96261519889316,484.21105097606755,485.28836399087555,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005175,498.01609254583127,496.16549709314114,465.5423648026004,486.92936332041705,490.85598146431863,490.4067124281081,475.12198193077626,496.8343800858724,486.72454221217095,490.79045789900823,490.47234113597483,498.48971050987285,505.1254815847568,481.82492426550397,471.65428937014735,471.0641418299312,474.9441202371952,488.92079198472254,481.0548608358644,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200001139,508.2923835765113,499.7563587515842,489.98004887221657,482.34834947323225,502.6186919474798,498.4534616145225,478.65235444760714,502.44930848157367,498.3744356063292,490.1236059853409,495.1884236866083,499.875509923608,512.7503561504335,488.64790047228865,487.8506422439669,484.8777649842916,479.2691357528099,502.0619115137977,501.03019401399575,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200003487,519.5057134108966,510.59183278327373,510.3216612358605,503.01059158451204,512.5771061373633,513.6667408516117,503.48712578105864,514.5861879722894,508.374910972299,502.9996303328736,509.9172526605486,515.8393117520794,522.762504923748,508.43650934907623,503.15461629129373,504.2778743951465,501.4041254668768,516.243902571208,508.73451365211366,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200003483,506.64846701011595,499.01843900583305,489.25212311814636,484.25947323540504,500.62406742885094,497.7376259029258,482.73245493680145,502.3211762678623,498.1094631859082,489.89307123106386,495.88974841579727,500.30588543910756,511.6126511215347,489.906165277454,486.62711560087246,484.3817224728445,484.8165710358386,501.05634368267243,499.11829921071285,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200008048,500.98154874054296,495.3842893996928,476.1611032203824,476.6555132032768,490.2634004513986,492.74694338966447,473.68334734339936,494.12391663526256,487.15046812951175,486.56574683323714,490.34641149018415,494.0949969649505,505.2450969593308,479.68268620517375,467.74270268703384,468.38715614945687,473.010353923301,481.17651815994907,479.1971274529689,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200011024,492.8730807619181,491.7848397246241,470.12314373682545,478.2553690622444,488.85819357214336,487.94440017077005,473.0919507134374,491.8274437198106,489.3515830204909,482.89462120416215,486.0951419362375,489.38562942312706,501.21189826254476,482.10105459209973,470.85398513441055,471.74898277053364,476.50527940189215,480.1266907163897,480.87850730652076,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200001210,516.7751676591863,510.1991348578542,504.58286131322626,502.278090312526,515.5796693612633,514.6765027894269,506.05970529798253,515.5424591405061,504.97600745647804,501.29967869486256,510.9823079711063,520.8128587390803,524.2743935224124,508.8255739472943,499.8653730507174,501.69940350978163,504.5546797398581,518.0752508502278,510.7339959705442,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200006182,509.33914282334433,500.59382202989974,492.4421950627128,484.8552283153058,503.38514129032086,499.3831211804118,482.44812854309345,503.9292248285272,499.7193112576321,491.2247504317897,496.933660493337,502.1342540219367,513.5250579399158,490.4162952222417,489.29435461664156,486.9289408845864,483.63699505152186,504.4530318802669,502.5167111617535,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015589,520.6049731091263,511.9044610282869,509.735620698823,503.86747867176297,512.2451505338382,514.0349811988369,503.1136812906736,517.2663733868764,506.629599071712,505.8608779002956,510.69720839845587,516.1263238232569,521.4165083181641,507.9340962623205,502.438659803447,503.11229678579343,500.8694247945014,514.2532175913791,509.2471679453588,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200016431,510.6971429877534,502.2597236215976,489.63272226311705,490.6599823886917,503.2663043126988,505.7942690753036,489.67532348195954,505.13274373468846,493.40857288376185,494.71733596410314,503.122200037498,511.4993484647094,515.4628417097199,493.2367924423762,490.8301753188656,486.61660611529146,496.233247093031,505.7392348916373,499.56614168283477,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015485,501.39557293847383,494.59722072713146,478.8845092715535,489.8780524756673,491.83356656739375,495.4928375215783,481.76132381260106,501.0265707416868,491.46976529077773,494.10790563788663,497.21699339369275,503.51422927107313,510.2575442247645,486.1017279254967,479.1678826732985,479.7238269522848,483.18018228139033,488.0737398383723,485.97543467253297,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200002736,509.71033272032656,500.97758671971604,485.69249137940477,484.94519378440447,498.5761916812226,500.08070524304514,477.4737604808862,501.51688431894274,491.30794869749434,492.18558037584467,496.47382546222923,501.5121253601069,510.22525122156947,482.538820012771,480.88561962880135,477.1419372153419,478.25459795831637,494.3024828684364,486.35253593653033,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200003154,479.00334824544206,486.7780825933503,456.99980251680967,483.1178004182067,480.95482774080915,482.64991394821965,475.70186592202924,486.8150800667417,479.92915946342606,479.65106819354577,485.7703583778372,488.9063766734779,497.6061907783863,479.92811621223467,461.7935519229104,466.23975410287596,477.90499943890995,475.7165165021441,480.6457455724525,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015292,503.58896513955784,493.3187282855876,482.37168470241073,488.367389431358,492.3999488204137,492.5714928676856,476.34891785538554,500.9001685539166,492.27050874482075,489.5663243211346,494.28996191057433,494.2855755041801,506.97247620640854,483.4065617314326,474.61979707992896,475.18966713581506,476.3154981732275,484.89253270080206,483.6821807720478,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200015301,506.4336835052841,496.5220842138294,485.3557545696604,489.99179107924624,495.64724465162845,498.7869615017734,482.2080107653564,506.3945846015794,494.10879326732186,496.31267913663686,497.93925423383865,504.58070475730995,509.8953511575913,487.36168141904295,482.5216602250337,480.8688433748298,480.0012692030417,487.57607289016596,489.60080422135286,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005066,508.1260592552112,497.3688310869085,490.34591823145325,490.6962369033597,497.2549694752237,498.74897491431426,481.38117767450734,507.3055316076919,494.2474153822402,495.70267433466245,498.84760918476724,498.1422082974228,508.96888205174537,488.69717566989675,479.05342536324946,480.55133839392494,481.9851371336923,489.9172046176169,489.6151442830067,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200012956,520.1350578204342,511.5047075575227,508.936707242433,503.50736484951955,511.7598074480963,513.5299570992569,502.56586885280797,516.8524906231954,506.25698270664867,505.51419720331353,510.313369066698,515.696879843449,521.074358434761,507.4130361348049,501.75223920700614,502.44945324165593,500.36042504780556,513.63499938133,508.68455427966586,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200017924,505.4346867946024,494.52649786015655,485.7163277770841,489.10278764803684,493.5057790336841,494.9696097248869,477.7419889935004,503.62043606520257,492.83718244658104,491.52356353971373,495.93928228415365,495.78112881589834,507.30809986028777,485.1835240730857,476.2767157361473,476.53054280511134,476.3075630836123,485.9928143856171,485.2776505283177,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200008267,516.7168874935711,508.5742444493112,505.8864419734571,500.52658085082373,510.1303418014188,511.2020648854191,500.626026572624,512.3512385070611,505.94113522273403,500.93520639338163,507.805568256721,513.5588790162894,520.7422961349995,505.4751490364531,499.5189054770424,500.4086833333468,498.95362741323044,512.9198878714416,505.9831274751074,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200016525,515.0468811670546,504.2406320168337,496.69982588692625,492.6122127321191,508.9984656752706,508.51529374597317,491.4024832564111,508.59510019312256,495.18348447040995,495.2555532919359,506.3029048327123,514.5530851279539,517.4414138316347,496.0598923464589,494.8842489046987,491.04433613284357,499.29850426439083,510.78663909840606,503.3744390386427,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200010370,520.8938303786379,512.0858198457609,510.1427745367036,504.00765179027286,512.4820761887057,514.2655827491412,503.3243947769618,517.4933777151314,506.81375153296074,506.0458077203843,510.9135494246074,516.3286635904636,521.5872822489201,508.13511359337684,502.7528753237786,503.3959380718313,501.0361970436769,514.5153097376912,509.4682743862622,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200017839,504.3670032206775,493.65714723589673,483.9877600783182,488.62647995315433,492.6197183742987,493.8306814646669,476.9027965853502,502.35191318828237,491.4738091752516,491.52763417937246,494.66107014109167,493.8703108130345,506.47539663659813,484.7112947645811,471.9901115340236,474.78273738723163,476.06560973155035,484.7854799897529,483.7751820777018,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200012913,509.0409272522482,498.7263963119079,489.0500957338717,491.2681065936952,498.2030257169599,501.92458404108555,485.0055579210283,510.5715734399986,494.76178652390075,499.4564667346344,499.8538099721184,508.3979787397239,511.57433605903327,489.2088759690258,488.34157700789274,484.96991532386727,481.34796834472337,491.7314167796184,491.5499999546077,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200013093,488.2022955047375,487.6075161730488,465.26312272402737,483.31050641203166,483.12683965657885,485.3169329377447,477.4264092317227,492.2782911548665,485.7655487285994,482.44352617633325,491.1285501257184,492.1197993325745,499.4071913418718,480.24831717147924,464.56313424411303,470.08629297517956,475.15948611471777,477.1024694494221,480.5848849989187,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200005619,485.951956521426,486.2113422114532,462.70725891771684,480.2857056726852,482.327867887611,483.9942278347261,475.49156856186744,490.19522866875815,484.8782419084171,480.73333486453726,489.63316102489375,489.5302625969148,496.6739896557544,478.63908966019864,460.476023479121,467.4133148823104,473.30350019163996,476.1839886652519,478.2938134044591,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200007995,516.4964158713921,508.41042030477155,505.5763059678647,500.40009814418164,509.928840443209,511.00619990237465,500.45049039794503,512.1934592513905,505.7837648149382,500.7969850816717,507.6687798377925,513.3921219552282,520.5768121931724,505.28851857643036,499.2573697650952,500.18129302293636,498.78036728512967,512.6533842870077,505.7952504771276,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200014042,501.5931499932929,500.1095202741692,469.3886373323413,489.39005376570196,497.523541861535,495.2653454641555,487.90398067783275,495.48948777738354,490.8420850451033,491.5232835515682,493.50679463453105,503.77001013083395,511.88253855408846,483.31814085187904,471.5447716420121,473.4016945749746,490.0166919597043,500.50496068907484,489.03640089372135,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200012043,514.7910895677003,509.12955103423633,498.36218092240756,500.42741773775214,512.5968035357898,507.51908257757697,499.4035601001952,509.33123446105355,500.7641103749495,501.3092085099167,505.84161471001505,517.3318256292724,523.1883504536714,503.31373993377804,493.6081952122606,498.1240024685671,500.3187809674953,515.922258262592,506.16769073486563,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75000200018431,474.7062805627086,482.30299776469,432.98233376126103,484.1196154491027,469.61726013745147,472.8782203040813,470.3982428938438,478.99936142715234,478.84437834232125,473.5520066884492,474.17331101425947,483.39906490287893,494.00221537516256,474.03172049751976,442.3594960504088,449.94859346245084,474.21396215039914,473.89122804195085,469.9589342370936,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300023489,550.9445037525828,542.267384684611,547.4520396006882,538.6171907690767,542.6468541267094,540.7061446472827,539.4337289394668,552.5686037783271,524.0106134252197,539.6781674353556,544.00815939752,548.69133640975,541.9361371007118,539.3687415494355,537.6626460670766,545.1497031671653,537.2874360692318,545.1446951533362,541.3679222819351,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300005078,508.39409561768423,506.98014383086763,477.1684188231675,495.72728454251427,495.6231563847808,489.940850277265,485.370783271718,507.177675408193,484.999220194084,495.51724237522984,493.62758972581565,504.8750577634026,510.8264065388169,480.8871399414667,432.47150338878686,462.01892714109715,484.0145082409119,484.6719953404188,481.64691158348546,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300016711,524.4939323090683,514.0956889624573,494.923097402538,508.2454667789649,505.898190100012,503.27991490226947,497.44512696891195,525.0309822543699,489.7458854907883,509.48814537286114,505.7836833086543,515.4309270715447,515.7318259707814,491.39904204544405,465.10049325704585,482.80376211359976,493.03585915792763,499.10570416194724,499.8969751096358,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300002575,548.5814555730263,542.5470660458221,536.6960530988181,536.8238429219805,539.0334481866481,539.1586830042522,536.0505281121643,551.1586317844037,526.42194116752,542.8515237296442,540.499352783044,546.1550170155765,540.6009889599762,532.1853087160208,527.4133682006292,531.3201281601024,532.3684691122041,535.7311121784174,534.4200184224811,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300011027,490.552335198104,491.03377458125374,461.1717267807198,481.774599160725,484.67280203907274,486.5659289988384,471.9745988745806,491.57968292782914,480.0146805015782,483.08388135381216,487.3762142349843,487.56670468360795,498.25694235468904,468.4447248463229,443.1199442393774,460.00421926748226,470.6590189634473,474.49202556651954,472.78524697667694,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300003743,540.243318464243,531.2772904371864,528.5696104441108,526.8006225663889,533.1834669716471,531.3225533826361,522.8183750985892,542.0661283452212,520.5787627892123,531.1049984264156,529.869866374633,536.5916407448267,534.2280546913703,524.397393332674,522.0410948413468,522.1018132772552,519.0435274342084,528.5400552078527,529.3646311505291,,,,,,,,,,,,,,,,,,,
Cook_Inlet_75005300026455,513.0896257409298,502.5490003045009,487.31442844616754,491.5796974699094,502.8663821623076,504.76577843002246,483.89186850220625,513.6516691354759,490.62912247042607,501.4061169963146,500.83711591339664,508.7772417882571,510.1126783780478,484.4331624628268,485.40132056422027,480.90559614270705,486.9986743989595,494.17530902072764,491.13816471795053,,,,,,,,,,,,,,,,,,,
