OID_,cat_ID_txt,wtd_slope_ZONE_CODE,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,region,cat_ID_con
16,75004400007550,16,3223426.000000000000000,322342600.000000000000000,0.000001313161761,50.097560882568359,50.097559569406599,3.706317020843746,4.169793893202113,11947038.649230271577835,2.873154401779175,8.131934165954590,Cook_Inlet,Cook_Inlet_75004400007550
17,75004400003815,17,457753.000000000000000,45775300.000000000000000,0.000003453113322,66.609283447265625,66.609279994152303,14.470643364514821,9.524599568030734,6623980.412036753259599,12.387087821960449,27.958877563476559,Cook_Inlet,Cook_Inlet_75004400003815
18,75004400000334,18,22426504.000000000000000,2242650400.000000000000000,0.000001475763156,76.296264648437500,76.296263172674344,21.694263571197780,13.431603501696834,486526488.756521284580231,21.471326828002930,39.398047637939442,Cook_Inlet,Cook_Inlet_75004400000334
19,75004400010699,19,457449.000000000000000,45744900.000000000000000,0.000010597899745,65.717231750488281,65.717221152588536,18.098776773296990,10.994383709262699,8279267.336167934350669,17.720384597778320,32.618906402587889,Cook_Inlet,Cook_Inlet_75004400010699
20,75004400001136,20,1530768.000000000000000,153076800.000000000000000,0.000000059439799,72.813507080078125,72.813507020638326,26.643762890274893,12.990749509961791,40785419.632020317018032,27.603964805603027,42.936004257202150,Cook_Inlet,Cook_Inlet_75004400001136
21,75004400007224,21,3223247.000000000000000,322324700.000000000000000,0.000000000029654,73.955291748046875,73.955291748017217,20.607432943588584,15.543667949075585,66422846.413123071193695,18.933504104614258,42.649024200439449,Cook_Inlet,Cook_Inlet_75004400007224
22,75004400002041,22,839867.000000000000000,83986700.000000000000000,0.000003931550509,68.313713073730469,68.313709142179960,25.034451371931713,12.564007382294003,21025609.570390172302723,26.555727005004883,39.864937591552732,Cook_Inlet,Cook_Inlet_75004400002041
23,75004400011320,23,1391756.000000000000000,139175600.000000000000000,0.000004917976639,76.403816223144531,76.403811305167892,26.208249093793437,13.241218125786423,36475487.925781577825546,27.048759460449219,42.854654312133789,Cook_Inlet,Cook_Inlet_75004400011320
24,75004400006433,24,1540629.000000000000000,154062900.000000000000000,0.000009449149729,63.087451934814453,63.087442485664724,21.482461095262074,9.900534897861222,33096502.554732512682676,22.660394668579102,33.487644195556641,Cook_Inlet,Cook_Inlet_75004400006433
25,75004400005985,25,50306592.000000000000000,5030659200.000000000000000,0.000000462137820,76.296264648437500,76.296264186299680,14.330495756360264,13.495809186996372,720918403.172947168350220,9.277019500732422,35.207801055908192,Cook_Inlet,Cook_Inlet_75004400005985
26,75004400005909,26,38284289.000000000000000,3828428900.000000000000000,0.000000926338487,76.296264648437500,76.296263722099013,17.558603511001465,13.792172968844813,672218651.251594781875610,15.412345886230469,37.257148742675781,Cook_Inlet,Cook_Inlet_75004400005909
27,75004400008859,27,3014734.000000000000000,301473400.000000000000000,0.000000862166530,34.076816558837891,34.076815696671360,4.053037551847543,3.535128826041925,12218830.110831549391150,3.368615150451660,8.720226955413818,Cook_Inlet,Cook_Inlet_75004400008859
28,75004400001616,28,5342173.000000000000000,534217300.000000000000000,0.000001318904992,73.419319152832031,73.419317833927039,14.793172283860205,11.974662801067785,79027685.559186324477196,11.402969360351562,32.545220947265619,Cook_Inlet,Cook_Inlet_75004400001616
29,75004400000862,29,289242.000000000000000,28924200.000000000000000,0.000003634978839,70.621887207031250,70.621883572052411,28.467617625904566,11.285811886971345,8234030.657351888716221,29.456441879272461,41.959027862548822,Cook_Inlet,Cook_Inlet_75004400000862
30,75004400010386,30,54705288.000000000000000,5470528800.000000000000000,0.000000013597975,76.296264648437500,76.296264634839531,13.446256285645976,13.318990021093521,735581322.628073334693909,8.044637680053711,34.495464324951172,Cook_Inlet,Cook_Inlet_75004400010386
31,75004400008899,31,54632924.000000000000000,5463292400.000000000000000,0.000000013597975,76.296264648437500,76.296264634839531,13.461637901740975,13.320718507277014,735448640.401334166526794,8.046080589294434,34.502601623535156,Cook_Inlet,Cook_Inlet_75004400008899
32,75004400010422,32,6929697.000000000000000,692969700.000000000000000,0.000000077417496,34.076816558837891,34.076816481420394,3.911256358060672,3.412586883695878,27103821.450683962553740,3.368463516235352,8.424281120300293,Cook_Inlet,Cook_Inlet_75004400010422
33,75004400003876,33,2742124.000000000000000,274212400.000000000000000,0.000003609906344,75.588996887207031,75.588993277300688,23.604239674628531,14.049461447904742,64725752.113551087677479,23.640614509582520,42.178510284423830,Cook_Inlet,Cook_Inlet_75004400003876
34,75004400009792,34,2424181.000000000000000,242418100.000000000000000,0.000003820878192,76.296264648437500,76.296260827559308,19.972863498695222,12.862594609843464,48417836.209130480885506,18.918033599853516,37.700363159179688,Cook_Inlet,Cook_Inlet_75004400009792
35,75004400005660,35,559814.000000000000000,55981400.000000000000000,0.000000029590906,70.421257019042969,70.421256989452061,23.206218330558706,13.616332456024359,12991165.908503390848637,20.907695770263672,43.013280105590823,Cook_Inlet,Cook_Inlet_75004400005660
36,75004400010402,36,473323.000000000000000,47332300.000000000000000,0.000000549957406,27.861375808715820,27.861375258758414,2.360199025703209,2.480946887766151,1117136.483442920260131,2.417238235473633,5.689153194427490,Cook_Inlet,Cook_Inlet_75004400010402
37,75004400001521,37,1190010.000000000000000,119001000.000000000000000,0.000000463002038,32.897487640380859,32.897487177378821,4.465104644835220,3.759249249130506,5313519.178400360047817,3.435387134552002,9.442803382873535,Cook_Inlet,Cook_Inlet_75004400001521
38,75004400000153,38,5265596.000000000000000,526559600.000000000000000,0.000000722950062,34.076816558837891,34.076815835887828,4.080214541498602,3.512295857002816,21484761.368856873363256,3.368652582168579,8.718658447265625,Cook_Inlet,Cook_Inlet_75004400000153
39,75004400007465,39,980334.000000000000000,98033400.000000000000000,0.000000143210968,39.109088897705078,39.109088754494110,4.359195886754008,4.288475369243190,4273467.940445103682578,3.368433237075806,9.950963020324707,Cook_Inlet,Cook_Inlet_75004400007465
40,75004400010175,40,4275389.000000000000000,427538900.000000000000000,0.000000018253889,77.675811767578125,77.675811749324239,24.401431066516547,14.870758758378260,104325609.966043114662170,25.205566406250000,43.742835998535156,Cook_Inlet,Cook_Inlet_75004400010175
41,75004400010221,41,1982477.000000000000000,198247700.000000000000000,0.000000050597755,77.675811767578125,77.675811716980377,24.647188524220066,13.554440407539412,48862484.363930225372314,25.190029144287109,42.219891357421879,Cook_Inlet,Cook_Inlet_75004400010221
42,75004400011086,42,475032.000000000000000,47503200.000000000000000,0.000000264476853,70.410552978515625,70.410552714038772,25.880472873004592,11.264455885568010,12294052.789809117093682,27.028791427612305,39.068347549438478,Cook_Inlet,Cook_Inlet_75004400011086
43,75004400011230,43,883365.000000000000000,88336500.000000000000000,0.000003793893029,75.399291992187500,75.399288198294471,24.497290160036325,14.526512708447822,21640048.722220487892628,23.401842117309570,44.904325866699217,Cook_Inlet,Cook_Inlet_75004400011230
44,75004400006692,44,704798.000000000000000,70479800.000000000000000,0.000000231393173,71.741989135742188,71.741988904349014,27.608945575194085,12.675369871018988,19458729.623505640774965,29.590727806091309,42.401919174194333,Cook_Inlet,Cook_Inlet_75004400006692
45,75004400010610,45,1617218.000000000000000,161721800.000000000000000,0.000001647112640,65.717231750488281,65.717230103375641,10.418395447740275,10.094705847774000,16848816.649203632026911,6.029822349548340,27.366397476196290,Cook_Inlet,Cook_Inlet_75004400010610
46,75004400001464,46,749117.000000000000000,74911700.000000000000000,0.000004661906587,70.918029785156250,70.918025123249663,23.218304383755186,12.792461788004754,17393226.525045532733202,23.574169158935547,39.649147033691406,Cook_Inlet,Cook_Inlet_75004400001464
47,75004400010320,47,664204.000000000000000,66420400.000000000000000,0.000000258320085,31.012445449829102,31.012445191509016,3.404532775166342,3.246684599478125,2261304.287396585103124,2.873224496841431,7.530098438262939,Cook_Inlet,Cook_Inlet_75004400010320
48,75004400002957,48,1088672.000000000000000,108867200.000000000000000,0.000001318957743,34.296485900878906,34.296484581921163,3.676779204250747,3.090977543833234,4002806.569850069470704,3.367220640182495,7.609222698211670,Cook_Inlet,Cook_Inlet_75004400002957
49,75004400000141,49,442119.000000000000000,44211900.000000000000000,0.000000595528832,28.498224258422852,28.498223662894020,3.135511609713131,2.315197118998159,1386269.257374759763479,2.873150348663330,6.030788898468018,Cook_Inlet,Cook_Inlet_75004400000141
50,75004400010328,50,16861940.000000000000000,1686194000.000000000000000,0.000003230815764,76.296264648437500,76.296261417621736,22.397262410350038,13.863911127516628,377661294.927577733993530,22.402139663696289,40.508102416992188,Cook_Inlet,Cook_Inlet_75004400010328
51,75004400003189,51,1075946.000000000000000,107594600.000000000000000,0.000001177598278,33.323951721191406,33.323950543593128,4.357261156356593,3.721902388289071,4688177.712137250229716,3.435307502746582,9.331606864929199,Cook_Inlet,Cook_Inlet_75004400003189
52,75004400007512,52,6673258.000000000000000,667325800.000000000000000,0.000000927703468,50.097560882568359,50.097559954864892,3.664979827092659,3.783364873262277,24457355.950984705239534,2.873193025588989,8.075758934020996,Cook_Inlet,Cook_Inlet_75004400007512
53,75004400010270,53,979115.000000000000000,97911500.000000000000000,0.000000503380249,73.436431884765625,73.436431381385376,26.884549295527496,12.699547562615901,26323065.483490403741598,27.172851562500000,43.539524841308591,Cook_Inlet,Cook_Inlet_75004400010270
54,75004400002954,54,1199494.000000000000000,119949400.000000000000000,0.000001219076466,38.050979614257812,38.050978395181346,3.697718472550021,3.565881698473668,4435391.121512915007770,3.029451131820679,8.260179996490479,Cook_Inlet,Cook_Inlet_75004400002954
55,75004400004450,55,719991.000000000000000,71999100.000000000000000,0.000001510634434,30.233373641967773,30.233372131333340,2.844930197055254,2.997462202225957,2048324.137508009094745,2.445491075515747,6.395775318145752,Cook_Inlet,Cook_Inlet_75004400004450
56,75004400002953,56,898843.000000000000000,89884300.000000000000000,0.000000924294852,29.505258560180664,29.505257635885812,4.708870405266687,3.962034752403182,4232535.201681124977767,3.934410095214844,10.190762519836426,Cook_Inlet,Cook_Inlet_75004400002953
57,75004400002718,57,2012166.000000000000000,201216600.000000000000000,0.000000982167990,73.955291748046875,73.955290765878885,20.702497995959941,14.887485188877786,41656862.582538731396198,18.196330070495605,42.504907608032227,Cook_Inlet,Cook_Inlet_75004400002718
58,75004400003165,58,4491414.000000000000000,449141400.000000000000000,0.000003534110192,73.419319152832031,73.419315618721839,16.753045192107784,11.952457867881785,75244861.718465596437454,14.539968013763428,33.915011215209958,Cook_Inlet,Cook_Inlet_75004400003165
59,75004400000370,59,4856034.000000000000000,485603400.000000000000000,0.000001454320113,71.835182189941406,71.835180735621293,12.640156319773260,13.589586820492368,61381028.854133822023869,5.760027885437012,34.995221710205080,Cook_Inlet,Cook_Inlet_75004400000370
60,75004400008242,60,1127832.000000000000000,112783200.000000000000000,0.000003805668484,74.714401245117188,74.714397439448703,26.932217204847010,13.634498949816585,30375016.394577011466026,28.795178413391113,43.198051452636719,Cook_Inlet,Cook_Inlet_75004400008242
61,75004400008192,61,3198218.000000000000000,319821800.000000000000000,0.000002905421070,76.403816223144531,76.403813317723461,25.882824512909188,12.843297786036485,82778915.248027399182320,27.024985313415527,41.753795623779297,Cook_Inlet,Cook_Inlet_75004400008192
62,75004400002279,62,6838650.000000000000000,683865000.000000000000000,0.000000000063059,76.403816223144531,76.403816223081478,25.948457849631225,12.309519994080416,177452421.273380577564240,27.045993804931641,41.150001525878906,Cook_Inlet,Cook_Inlet_75004400002279
63,75004400008856,63,877237.000000000000000,87723700.000000000000000,0.000003263305189,76.108451843261719,76.108448579956530,28.237752162000184,13.916161980635001,24771200.993336554616690,30.645879745483398,44.509176635742193,Cook_Inlet,Cook_Inlet_75004400008856
64,75004400009331,64,1241381.000000000000000,124138100.000000000000000,0.000003238193813,64.352027893066406,64.352024654872594,21.601827624955241,12.363193189287152,26816098.378894563764334,21.877439498901367,37.555973052978516,Cook_Inlet,Cook_Inlet_75004400009331
65,75004400007493,65,3525134.000000000000000,352513400.000000000000000,0.000000670260647,45.124748229980469,45.124747559719822,4.710512613348790,4.911858607854957,16605188.170744674280286,3.368483781814575,9.881184387207238,Cook_Inlet,Cook_Inlet_75004400007493
66,75004400010351,66,769129.000000000000000,76912900.000000000000000,0.000005558598787,64.717536926269531,64.717531367670745,23.161126479543817,11.621922876296690,17813894.048085056245327,24.087896347045898,37.862853240966800,Cook_Inlet,Cook_Inlet_75004400010351
67,75004400001652,67,31682594.000000000000000,3168259400.000000000000000,0.000001425772098,76.296264648437500,76.296263222665402,18.584952677022549,13.962868370439177,588819510.175318598747253,17.134881973266602,38.011447906494141,Cook_Inlet,Cook_Inlet_75004400001652
68,75004400010639,68,685801.000000000000000,68580100.000000000000000,0.000001455103757,54.286273956298828,54.286272501195072,8.734305409228359,8.050656708142055,5989995.383954217657447,6.223928928375244,20.691480636596680,Cook_Inlet,Cook_Inlet_75004400010639
69,75004400011676,69,1412426.000000000000000,141242600.000000000000000,0.000000026192367,76.850097656250000,76.850097630057633,23.743500027708770,15.553273741914234,33535936.770136587321758,24.362575531005859,44.236068725585938,Cook_Inlet,Cook_Inlet_75004400011676
70,75004400004680,70,1460698.000000000000000,146069800.000000000000000,0.000005467302799,69.983528137207031,69.983522669904232,19.727976251613377,12.710998466725130,28816615.454779155552387,18.867047309875488,37.525300979614258,Cook_Inlet,Cook_Inlet_75004400004680
71,75004400008539,71,1030043.000000000000000,103004300.000000000000000,0.000004932409411,69.533256530761719,69.533251598352308,21.395632786616794,13.466663678068263,22038421.782425120472908,21.113771438598633,39.641896057128911,Cook_Inlet,Cook_Inlet_75004400008539
72,75004400001443,72,662488.000000000000000,66248800.000000000000000,0.000000126187032,30.299591064453125,30.299590938266093,2.417422135627098,2.180826459211469,1601513.155787324765697,2.443948030471802,5.404698657989503,Cook_Inlet,Cook_Inlet_75004400001443
73,75004400002950,73,1416301.000000000000000,141630100.000000000000000,0.000003289619372,63.097831726074219,63.097828436454847,20.051371210169332,11.077355830515556,28398777.096334036439657,20.850837707519531,34.057086944580078,Cook_Inlet,Cook_Inlet_75004400002950
74,75004400004743,74,844369.000000000000000,84436900.000000000000000,0.000000000087170,37.659877777099609,37.659877777012440,5.478749637205889,4.492881366745528,4626086.352417899295688,4.730224132537842,11.462851524353027,Cook_Inlet,Cook_Inlet_75004400004743
75,75004400009198,75,518058.000000000000000,51805800.000000000000000,0.000005314033388,54.025371551513672,54.025366237480284,20.920718610905404,10.071000894563184,10838145.642128432169557,20.880578041076660,34.374329376220700,Cook_Inlet,Cook_Inlet_75004400009198
76,75004400007686,76,723097.000000000000000,72309700.000000000000000,0.000001398535801,47.791126251220703,47.791124852684902,6.757897750038136,7.025268222574863,4886615.589359326288104,4.100999355316162,16.851700592041016,Cook_Inlet,Cook_Inlet_75004400007686
77,75004400000627,77,4105885.000000000000000,410588500.000000000000000,0.000000100956775,67.018989562988281,67.018989462031499,23.216283582562539,10.115652904217972,95323390.517389789223671,24.579210281372070,35.376527404785165,Cook_Inlet,Cook_Inlet_75004400000627
78,75004400004213,78,609816.000000000000000,60981600.000000000000000,0.000001080195375,72.140014648437500,72.140013568242125,24.752715944778547,13.111475029506389,15094602.226581074297428,24.139257431030273,42.645277023315430,Cook_Inlet,Cook_Inlet_75004400004213
79,75004400002258,79,1961164.000000000000000,196116400.000000000000000,0.000000081257753,71.741989135742188,71.741989054484435,27.741919541119771,12.841676005032314,54406453.894940614700317,29.529316902160645,43.011399078369138,Cook_Inlet,Cook_Inlet_75004400002258
80,75004400003230,80,1587775.000000000000000,158777500.000000000000000,0.000005441680969,73.419319152832031,73.419313711151062,19.569997107988630,11.754262960645310,31072752.158136647194624,18.573440551757812,35.679584503173835,Cook_Inlet,Cook_Inlet_75004400003230
81,75004400001670,81,331315.000000000000000,33131500.000000000000000,0.000001499807695,56.408893585205078,56.408892085397383,10.574851643535988,9.650658807942731,3503606.972278125584126,6.636052608489990,26.883795166015631,Cook_Inlet,Cook_Inlet_75004400001670
82,75004400007351,82,969573.000000000000000,96957300.000000000000000,0.000000920296600,75.490852355957031,75.490851435660431,27.996013412651529,14.458000744059698,27144178.712544780224562,29.129173278808594,46.369864654541018,Cook_Inlet,Cook_Inlet_75004400007351
83,75004400001656,83,300536.000000000000000,30053600.000000000000000,0.000000126369741,41.520084381103516,41.520084254733774,3.358612131866235,2.909782225021706,1009383.855662550893612,3.005303144454956,6.747792720794678,Cook_Inlet,Cook_Inlet_75004400001656
84,75004400004166,84,181808.000000000000000,18180800.000000000000000,0.000000424810736,68.634651184082031,68.634650759271295,27.941761990832692,11.140365763313316,5080035.864029309712350,29.272148132324219,41.037110519409183,Cook_Inlet,Cook_Inlet_75004400004166
85,75004400010627,85,998947.000000000000000,99894700.000000000000000,0.000001487626719,54.420581817626953,54.420580330000234,7.392526334037263,7.794653046916395,7384742.003807521425188,4.784112453460693,18.940324401855470,Cook_Inlet,Cook_Inlet_75004400010627
86,75004400001569,86,45693830.000000000000000,4569383000.000000000000000,0.000000668877476,76.296264648437500,76.296263979560024,15.314545059993604,13.701038250427608,699780218.498687505722046,11.282324790954590,35.941986846923839,Cook_Inlet,Cook_Inlet_75004400001569
87,75004400004707,87,2169318.000000000000000,216931800.000000000000000,0.000001539784648,65.717231750488281,65.717230210703633,8.442722315811015,9.456790050547404,18314949.488690517842770,4.104075908660889,24.797276687622073,Cook_Inlet,Cook_Inlet_75004400004707
88,75004400011322,88,555236.000000000000000,55523600.000000000000000,0.000004919188086,69.921623229980469,69.921618310792383,26.354112955291335,12.713362949565489,14632752.260844139382243,27.433367729187012,42.074636459350586,Cook_Inlet,Cook_Inlet_75004400011322
89,75004400001134,89,465623.000000000000000,46562300.000000000000000,0.000000871233169,65.806327819824219,65.806326948591050,24.991028745401955,10.549379774461018,11636397.777520295232534,25.505683898925781,38.298546600341794,Cook_Inlet,Cook_Inlet_75004400001134
90,75004400004344,90,1642472.000000000000000,164247200.000000000000000,0.000000035418655,75.490852355957031,75.490852320538380,24.838218702984488,15.366387793658582,40796078.749528340995312,25.437129020690918,45.145755767822273,Cook_Inlet,Cook_Inlet_75004400004344
91,75004400009562,91,457562.000000000000000,45756200.000000000000000,0.000003263740382,61.588802337646484,61.588799073906102,23.114657093611662,12.948930852197837,10576388.729067139327526,24.202401161193848,39.648312759399417,Cook_Inlet,Cook_Inlet_75004400009562
92,75004400003768,92,2486348.000000000000000,248634800.000000000000000,0.000002880781949,70.360671997070312,70.360669116288364,25.859391808997319,11.770175275620781,64295447.105516865849495,27.065344810485840,40.294109344482479,Cook_Inlet,Cook_Inlet_75004400003768
93,75004400000171,93,1107553.000000000000000,110755300.000000000000000,0.000000128078625,36.144157409667969,36.144157281589344,3.077202479050020,2.616731178512432,3408164.837279286701232,2.873070478439331,6.213874721527100,Cook_Inlet,Cook_Inlet_75004400000171
94,75004400009308,94,676006.000000000000000,67600600.000000000000000,0.000005189868716,68.241119384765625,68.241114194896909,18.755843210038176,12.767593690514923,12679062.545045066624880,17.470765113830566,36.559629440307617,Cook_Inlet,Cook_Inlet_75004400009308
95,75004400010337,95,344724.000000000000000,34472400.000000000000000,0.000001284779273,35.959312438964844,35.959311154185571,4.005576067896177,4.344083204054791,1380818.204429441830143,3.029416561126709,9.429899311065961,Cook_Inlet,Cook_Inlet_75004400010337
96,75004400008879,96,233265.000000000000000,23326500.000000000000000,0.000000123878536,30.815353393554688,30.815353269676152,1.952032587190841,2.249601170760150,455340.881451071472839,1.919657230377197,3.436091661453247,Cook_Inlet,Cook_Inlet_75004400008879
97,75004400004457,97,1026297.000000000000000,102629700.000000000000000,0.000000674136004,59.702224731445312,59.702224057309309,16.515725269023104,10.140446609269981,16950039.296422604471445,14.771844863891602,31.314420700073242,Cook_Inlet,Cook_Inlet_75004400004457
98,75004400005924,98,7720743.000000000000000,772074300.000000000000000,0.000000000012571,65.717231750488281,65.717231750475705,11.121403191563994,10.594424794731044,85865495.841445371508598,6.744235038757324,28.513725280761719,Cook_Inlet,Cook_Inlet_75004400005924
99,75004400004455,99,1755781.000000000000000,175578100.000000000000000,0.000001575716396,59.423164367675781,59.423162791959385,19.165703802710137,10.860380998955334,33650778.588426209986210,19.239568710327148,33.617687225341797,Cook_Inlet,Cook_Inlet_75004400004455
