cat_ID_con,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
Cook_Inlet_75004400010810,520.3407407407409,512.2888888888889,507.8888888888889,509.9481481481483,502.22222222222223,520.7555555555555,513.9481481481481,528.3185185185185,500.6962962962963,517.8888888888888,634.8370370370371,522.4814814814813,518.5555555555557,495.2074074074074,501.96296296296305,515.4444444444445,506.05925925925914,509.0222222222223,507.34074074074084
Cook_Inlet_75004400002950,503.3439716312059,494.8386524822693,484.9911347517728,491.85231316726,484.29787234042556,500.3031914893618,490.58687943262424,503.7836879432623,486.6507092198578,498.7056737588651,526.367673179396,504.85638297872316,506.11347517730457,467.9432624113474,482.3670212765958,486.3333333333334,486.46276595744706,486.7145390070923,486.45035460992875
Cook_Inlet_75004400009144,470.84020618556684,481.89230769230767,418.4806629834254,478.91397849462373,433.41666666666674,468.4756756756758,463.4020618556702,475.96858638743464,467.9735449735449,470.34042553191483,474.91542288557235,479.87878787878776,485.69841269841265,416.2499999999998,414.0279329608938,430.95027624309404,470.76963350785337,462.33689839572173,444.7430167597764
Cook_Inlet_75004400006357,529.5768236931043,522.7353000200676,517.7103504152333,515.2107077671873,513.6877939071765,528.4389850986702,519.5766599597586,533.001802523533,516.7416364369207,528.1860047846877,554.4922894424668,534.5696101829749,526.737628761866,506.4357677523774,509.678904665315,519.1340498884605,518.2670845127365,517.4626055488534,516.0578327922083
Cook_Inlet_75004400007385,474.4477272727275,479.7442396313366,419.67681498829063,474.53971962616794,468.9116945107397,476.48173515981733,461.4977168949771,476.83908045977023,477.2625570776254,470.5230414746547,718.6973684210526,479.14849187935033,491.5348837209306,468.1662817551964,423.6084905660377,446.94638694638695,467.1189931350115,471.0300925925926,457.50947867298567
Cook_Inlet_75004400007948,509.2080152671757,501.1832061068705,494.1202290076337,491.5553435114506,492.39694656488547,503.72137404580167,498.80916030534377,510.6412213740459,496.0114503816792,505.2175572519086,495.8950381679391,512.7041984732824,510.49618320610676,482.18320610687033,484.4942748091602,495.3129770992367,499.0667938931301,495.60687022900794,492.6221374045798
Cook_Inlet_75004400009261,506.65862708719857,499.88951310861427,481.12052730696803,494.7433962264151,483.9621928166352,502.02425373134326,496.8426966292135,509.0394736842105,487.50374531835206,503.02962962962954,533.4003724394786,507.06877323420076,506.88930581613505,471.53018867924527,471.95454545454544,488.9191729323308,489.3276836158191,491.5225563909775,488.39962121212125
Cook_Inlet_75004400001510,473.8305555555555,480.49008498583567,420.87861271676303,476.10795454545445,473.26436781609186,478.06798866855524,463.08450704225345,478.9436619718311,477.2913165266108,471.87428571428563,711.9400544959129,482.3240223463687,492.48,472.58689458689463,432.02873563218395,449.93428571428564,470.00571428571425,472.8615819209039,464.62678062678054
Cook_Inlet_75004400007387,478.2276923076919,486.4246153846155,440.82165605095514,480.12578616352226,478.8439490445861,483.1521035598706,470.7753164556961,484.38532110091734,477.43788819875783,479.9409937888195,730.0,485.57957957957944,493.9018987341772,474.3582554517134,444.40445859872597,456.78913738019156,472.6335403726709,474.4048338368582,471.79677419354806
Cook_Inlet_75004400010320,473.7086614173227,481.2607003891049,427.0121457489879,472.76,472.69477911646584,478.6996047430827,462.99603174603186,478.5625000000002,476.0320000000001,471.75793650793673,730.0,479.08560311284054,489.8531746031742,463.79600000000016,418.8152610441767,445.47580645161304,465.7420634920637,466.8645418326695,457.77822580645164
Cook_Inlet_75004400001568,494.1771428571428,492.59155937052924,454.943450250537,484.28724928366734,475.63851109520385,490.04649499284653,480.6392269148174,493.41845493562226,481.7919942816297,485.09513590844097,610.7591136526092,488.1995708154502,500.80314960629903,467.9297994269342,440.0293696275074,465.46886184681455,475.35550786838326,474.7052932761086,468.16618911174794
Cook_Inlet_75004400008917,473.1856540084388,480.08565310492503,419.4239130434783,475.34334763948493,471.68181818181813,476.9122055674518,462.88059701492534,478.24520255863547,477.3651804670914,470.5129310344827,712.3700623700624,481.69067796610165,492.07112068965523,471.7720430107527,427.39393939393943,446.34913793103436,469.1508620689655,471.0470085470085,462.9892473118279
Cook_Inlet_75004400001952,525.0008226390271,518.0543099152958,511.91142425767595,510.3956265769555,508.60565526583133,523.5977681545629,514.7450882450883,528.106918238994,512.2551344130907,523.5338829348713,545.4898427260808,529.7368074963009,523.0957482423833,500.7180476350221,503.4633900016837,513.7783010933556,513.9622989276132,512.894833028742,510.98184568835137
Cook_Inlet_75004400009919,532.0699999999997,516.6166666666672,513.9033333333331,507.22333333333336,508.4999999999999,526.5466666666663,516.4000000000002,532.8399999999999,515.2900000000001,530.8766666666668,529.5966666666668,532.7466666666662,524.5066666666662,503.21333333333325,506.3433333333335,519.5766666666666,515.2733333333332,507.8000000000003,510.06333333333345
Cook_Inlet_75004400001498,508.1501644911391,506.3606636339308,480.9325818339478,501.00988601372165,491.8520777735419,505.75065729462875,499.2139308797609,510.5429578969867,498.4410264669568,505.5029080625364,612.8922825341564,511.1366152208622,512.9368817204296,482.40063825183904,475.4420297729002,490.4316375628481,498.8500752850072,497.9864444920702,490.8600791799992
Cook_Inlet_75004400011711,543.7772241992891,531.501789549033,522.6942028985507,525.1058738216107,521.1253644314876,535.5280979827086,530.693790149894,544.0634354953678,525.8742816091949,537.7220242337838,540.5833929849674,546.1706970128014,538.2772206303736,515.9368723098985,512.4385454545455,519.1718636693256,526.5916305916303,525.2379583033782,518.5668604651174
Cook_Inlet_75004400003452,502.63333333333344,487.6333333333333,477.31666666666666,490.6666666666668,480.35,495.65,486.1500000000001,499.2999999999999,484.73333333333335,492.1833333333332,520.15,499.4500000000001,503.04999999999995,465.9333333333332,478.95000000000005,476.08333333333337,478.0166666666665,477.80000000000007,486.6
Cook_Inlet_75004400007388,472.602564102564,479.76973684210526,418.1081081081081,474.9536423841057,471.97959183673476,476.38815789473676,462.49999999999994,477.30463576158974,477.79738562091507,468.34459459459447,690.6289308176101,480.8496732026144,491.5714285714286,471.1610738255035,428.83108108108104,448.7399999999999,468.7364864864866,472.5,461.9266666666666
Cook_Inlet_75004400000627,503.67556094602764,495.5009096422072,485.1043056397813,490.1691934505763,487.2534869617946,501.1261370527595,493.50939963614275,507.9508793207996,488.96179502728904,499.8623408126143,538.24075197089,506.86658580958124,508.62522741055164,476.42995755003045,478.7174044875681,486.5724681625231,489.38447543966043,490.26197695573086,491.08004851425056
Cook_Inlet_75004400003042,475.2670454545451,483.908010563381,423.62246342614355,477.69999999999993,469.76366251198425,474.9505220154337,466.68358340688434,478.44646823633974,475.9625334522747,474.3718861209955,726.4639303482584,481.70132158590366,494.2888888888891,470.23133982382916,434.5122067975099,446.87019681349585,469.88358344702146,473.87018165706695,461.38417811463745
Cook_Inlet_75004400002041,513.7601351351348,507.07942238267134,502.52962962963,498.54339622641487,497.9104477611939,515.4631578947364,502.4014336917567,517.6236933797908,500.7427536231883,514.0850340136055,598.3333333333336,519.9215017064847,514.0701107011066,483.6043956043956,492.33955223880594,504.6777777777778,504.26545454545465,506.6035087719296,498.7443609022558
Cook_Inlet_75004400011322,536.1300448430496,520.2062780269056,513.8699551569507,511.87892376681634,506.57847533632304,530.7085201793726,522.2645739910314,540.6502242152463,517.8340807174887,533.8699551569506,540.3766816143501,536.4529147982066,524.251121076233,497.964125560538,507.15246636771303,517.0896860986544,515.8923766816147,511.94618834080717,511.1614349775784
Cook_Inlet_75004400001872,510.7162162162163,504.72054794520545,486.1349862258954,499.4738292011019,489.5055248618784,504.8283378746593,501.8469945355191,513.6483516483516,490.7765667574932,507.04878048780483,552.8885869565217,513.1766304347825,510.10958904109583,476.82044198895034,475.59444444444443,495.1208791208791,493.3801652892561,494.85439560439573,492.07777777777784
Cook_Inlet_75004400009331,529.1280076997126,522.216048183407,517.1442854342298,514.6494602551523,512.9430267062314,527.8348927875236,518.9205298013244,532.3821989528799,516.0364806866953,527.71969111969,556.2031788586743,533.8929121725728,526.2858260019547,505.72390836107337,509.08264625049134,518.5065750736011,517.6534246575332,516.9233164655502,515.5579340141404
Cook_Inlet_75004400009308,513.9790794979081,507.91025641025635,496.8836206896552,503.5905172413793,494.6147186147186,509.957627118644,505.395744680851,518.9184549356223,495.00847457627117,511.23949579831924,579.1012658227849,516.8101265822784,513.5982905982905,484.5064935064935,486.7598253275109,502.54077253218884,498.21551724137925,500.18025751072975,498.6812227074237
Cook_Inlet_75004400006846,522.64,517.6860068259388,514.6472602739726,509.96907216494884,505.8650519031144,520.8888888888894,510.626712328767,524.7382550335573,508.83445945945977,520.9800664451827,571.396039603961,530.6801346801346,519.7064846416384,499.53242320819106,501.3367697594502,510.93856655290074,511.5601374570448,510.3095238095238,511.44178082191786
Cook_Inlet_75004400003154,521.4478754288735,516.791422482685,504.6303899596598,511.1906726457401,504.5934254492912,519.5396740582415,512.4889421795898,524.5901886124147,509.5720909496212,519.9625143665453,576.0244415243099,525.2872246696036,521.7438436830832,494.62727517259947,497.5757575757577,508.1370367046576,511.24546996340223,510.47780051606003,506.9081430882621
Cook_Inlet_75004400002951,505.17567567567573,494.4594594594593,472.7837837837838,487.4864864864863,480.63698630136975,496.6824324324325,484.22297297297297,504.66216216216225,488.4459459459459,500.9121621621621,580.351351351351,504.5270270270271,501.4729729729729,471.43243243243245,463.22972972972985,485.5743243243243,490.20270270270265,489.337837837838,484.45270270270277
Cook_Inlet_75004400009260,506.804104477612,499.96798493408664,481.2670454545455,494.842504743833,484.032319391635,502.0694183864915,496.9284369114877,509.18336483931944,487.5499058380414,503.07635009310985,532.2958801498128,507.1719626168224,506.9641509433962,471.7495256166983,472.0114285714286,489.02457466918713,489.4147727272727,491.6049149338375,488.5219047619048
Cook_Inlet_75000100000981,469.5448113207547,477.19999999999993,419.99523809523816,466.02650602409636,463.61961722488047,458.0357995226733,465.4373522458629,450.41706161137455,460.3262411347516,468.9619047619047,351.64648910411626,477.49292452830184,492.3325301204819,430.94497607655495,422.55662650602414,419.71258907363426,464.62768496420057,459.6214285714286,455.06666666666655
Cook_Inlet_75000100003094,505.8794023479182,496.64354322305223,485.72038420490924,492.187833511206,490.9647812166492,501.80576307363896,493.2422625400213,505.1216648879399,489.26040554962606,499.12379935965885,481.86965811965786,507.2486659551759,513.6478121664894,480.8175026680896,478.2614727854852,480.8729989327638,493.39167556029855,490.0181430096045,491.5325506937033
Cook_Inlet_75000100003947,463.21621621621625,475.8406374501991,401.6846473029046,463.0562248995984,460.30991735537174,450.92213114754117,460.88976377952764,437.1653225806451,463.9199999999999,458.68548387096774,358.3269230769232,473.4901960784314,481.81069958847706,397.52697095435684,402.9617021276596,393.7029288702931,463.1799163179915,461.4392156862745,436.32635983263594
Cook_Inlet_75000100002463,496.321202531645,493.5633914421554,471.2341772151898,487.998417721519,484.44101346001605,495.1378763866876,488.0474683544303,498.7231012658225,484.3969889064973,494.0918448139353,473.1773555027709,500.6090404440918,507.90412044374057,478.716547901821,467.75395569620224,470.56566455696185,488.5637371338082,485.1005542359457,483.2179080824088
Cook_Inlet_75000100001919,499.27739726027386,493.6678082191782,474.0410958904111,489.57876712328795,485.3972602739724,495.26712328767127,485.61643835616445,504.1952054794518,485.63356164383526,494.1130136986299,529.7910958904108,499.8630136986302,508.87671232876687,468.62671232876716,470.92123287671217,465.79452054794547,487.8664383561644,484.07876712328755,486.2397260273975
Cook_Inlet_75000100004336,469.72585669781944,481.7601246105919,428.14018691588785,475.3769470404986,466.6459627329193,473.1059190031153,469.53271028037375,479.22981366459624,469.99068322981395,477.7133956386292,576.1335403726714,478.0218068535827,490.9719626168223,470.77881619937733,437.63862928348925,431.5576323987541,472.3208722741435,467.1925465838509,459.6822429906543
Cook_Inlet_75000100000004,486.26315789473665,488.52631578947364,449.7763157894738,482.77485380116985,475.1315789473684,485.0219298245615,475.9064327485383,492.9400584795319,478.72514619883054,486.60087719298235,573.1359649122805,490.37426900584796,501.1330409356722,468.0994152046784,454.6900584795321,449.98245614035113,481.1505847953218,477.19444444444434,472.4269005847953
Cook_Inlet_75000100000652,469.08187672493096,480.8599439775911,415.47999999999996,470.7102983638112,466.31840311587143,461.6129032258062,466.19029850746244,466.4524033930252,472.09022556390954,467.52801519468187,373.5307971014494,476.7450611476951,486.1764141898369,453.08220502901344,435.2142857142858,415.9435248296007,470.4799235181647,469.2493074792243,448.8075072184795
Cook_Inlet_75000100004200,482.72246696035234,485.656387665198,434.3612334801763,472.2114537444934,480.2599118942733,479.4713656387668,470.444933920705,471.85022026431733,476.33920704845804,483.18502202643157,347.53990610328657,483.73568281938293,504.10132158590307,461.96035242290736,444.43171806167413,445.6211453744495,469.7621145374451,475.42731277533045,472.1277533039648
Cook_Inlet_75000100002523,469.06000000000006,480.8343653250776,411.2718286655683,468.9177419354837,464.9772727272726,460.47936507936475,465.02936630602744,462.35669781931426,470.43661971830977,465.99365079365066,356.9101796407186,475.2472440944878,485.8635634028889,444.0909090909089,431.4391447368422,409.87091503267965,469.813291139241,468.2496171516077,444.8186195826646
Cook_Inlet_75000100000059,492.3310344827587,490.9586206896552,448.73793103448276,487.1724137931034,472.4551724137932,489.4758620689657,478.35862068965525,496.73793103448253,479.73103448275873,489.5310344827585,442.32191780821915,497.71034482758614,504.17931034482774,458.4275862068964,455.50344827586196,448.76551724137926,481.60689655172393,474.59999999999985,475.02068965517253
Cook_Inlet_75000400000173,480.24637681159464,488.39350180505426,449.1999999999999,478.1861313868613,466.1107011070111,464.52747252747264,480.65357142857164,470.7226277372263,480.6413043478263,487.290909090909,356.301754385965,495.02527075812276,496.7985347985348,452.5735294117645,448.128205128205,441.19047619047626,477.1904761904762,485.5615942028987,468.521897810219
Cook_Inlet_75000400009620,525.6693506370484,515.452822120866,512.2930575368505,510.26765852267204,518.3522673257904,520.4756109156612,514.1719209951572,517.6176344902917,509.1466622353053,514.2482788091731,384.69403904473074,525.9891825212298,526.4167221535231,513.9741494012532,506.2880726961314,510.74003804089466,508.59570721492435,522.14580761561,512.1921576092143
Cook_Inlet_75000400014405,451.92156862745094,477.7843137254902,404.3333333333334,467.51020408163265,440.64705882352933,434.48979591836735,467.7450980392156,429.86274509803917,465.8235294117647,470.0980392156863,361.8363636363636,471.84615384615387,483.8823529411766,449.15686274509807,408.73469387755097,401.38775510204084,465.7254901960785,465.11764705882354,433.94117647058823
Cook_Inlet_75000400014403,508.74569789674973,504.4244741873803,489.9139579349902,494.7934990439769,508.87954110898664,502.28489483747603,494.6233269598466,502.31357552581295,494.518164435946,499.65009560229464,341.58203124999994,510.7896749521987,520.6290630975145,497.0936902485659,483.84894837476133,494.0152963671134,491.7323135755262,508.14149139579285,500.3556405353731
Cook_Inlet_75000700036166,514.9405771431232,505.6567247099138,505.6979480511239,499.1332569683083,505.22510244925326,510.1228623504266,501.53033974815594,507.9039231511802,502.8791863375683,497.84656227216567,346.2086664865117,511.79422023706167,519.9901398180144,503.34457865657515,499.56669736132017,499.1989854957591,497.53297767616135,511.65922228891054,503.8612697453224
Cook_Inlet_75000700030756,515.3362647047526,505.69525511988246,506.1111542342617,500.5137435957373,504.8259263579472,511.19706840391177,504.13910852712894,507.756405538877,503.0754486608003,498.97173048957853,349.00001941483606,512.5008685917235,520.95153689518,504.22744619437634,500.5211021296461,499.57665153807295,499.43328994151796,511.6874770544723,505.22885349326646
Cook_Inlet_75000700032122,534.0009504699494,526.2284680080911,527.5707917639556,522.6523499946701,530.6704666524605,530.4441613588137,525.2108561716581,530.0988742565848,526.6477780140305,518.202973977698,394.7754487799605,532.6995021713797,538.1140975246992,528.3930464278137,521.0541001064951,522.0456330255761,522.2445438092191,532.1976276212692,524.9558447098983
Cook_Inlet_75000500009621,520.9122699386506,512.610429447853,515.0337423312891,501.51288343558286,521.1110429447859,516.4564417177914,503.59386503067475,518.6791411042941,511.75828220858915,502.0926380368104,333.06757594544354,515.5319018404907,522.1852760736186,515.0049079754599,505.3858895705526,508.9742331288345,502.3349693251539,522.0963190184052,510.8993865030671
Cook_Inlet_75000500011984,514.7630922693265,503.8952618453867,499.46384039900215,490.32418952618497,503.42144638403994,501.22194513715687,479.8129675810472,507.53117206982563,496.16458852867805,492.5511221945137,334.48628428927657,504.0099750623444,512.1820448877804,490.21945137157104,490.26184538653365,488.3840399002493,477.76558603491276,506.22693266832914,492.4887780548627
Cook_Inlet_75000500009975,517.1012396694222,503.08541666666645,495.6583333333333,493.10901467505244,506.09414225941424,500.39085239085233,481.67634854771785,508.0269151138718,498.02697095435667,492.90605427974947,335.29690721649524,507.30641821946153,512.9520833333329,494.7282157676347,493.0146750524109,493.7463617463616,481.5104166666665,506.42291666666694,494.61635220125777
Cook_Inlet_75000500010609,536.3422445326484,526.0932037312857,527.246174970576,519.7813913248666,531.9149362119725,526.9723657429124,516.3416992952242,532.6590624999972,524.3899925551481,518.988107853529,381.10593535749206,529.6783424550453,533.1328128065311,526.6044819899095,518.5225448536328,521.4679032194807,515.2038964609767,531.7854937668544,525.6488027366037
Cook_Inlet_75000300025361,515.59424812752,508.62101466698607,508.4067927069824,497.3467462456692,513.884526558892,511.1230458415523,497.60906379293834,515.5211687250701,508.0600259727766,501.5563891694299,352.68573087530893,514.3405932977541,520.8951318068057,505.0434218118856,499.35758975839843,502.9548886644545,499.7248364126259,515.3305614304949,506.5754380897365
Cook_Inlet_75000600010189,530.8462324600491,520.300249270921,520.5643650016325,512.0091474868932,518.3368001046558,521.6544129633838,509.86100140353125,529.2613795120074,509.3390894563453,517.6700566447373,383.35865704322475,522.9898909327711,524.0250126698169,514.5990834515702,510.7553642449133,510.74480629776843,506.1807571596705,518.969347599847,517.7156524441094
Cook_Inlet_75000600030148,517.4706744868035,504.87536656891484,501.655425219941,496.26392961876826,504.0777126099712,507.84310850439914,489.58797653958914,519.3167155425224,501.86217008797615,501.76686217008853,336.68094534711975,508.85630498533726,514.0454545454538,493.2287390029328,495.2302052785926,489.1818181818182,492.6598240469205,507.99413489736145,501.37536656891484
Cook_Inlet_75000200008033,500.8810848400557,495.8154596100279,477.32473867595826,481.11838440111427,492.85993031358873,494.1455431754873,474.53481894150417,496.19054242002795,488.84261838440113,487.6924147529576,340.61864996520524,495.2910863509749,505.16922005571035,480.27386759581884,470.4373259052926,470.87718073970706,474.0902097902098,485.5814763231197,480.5167597765364
Cook_Inlet_75000200002920,500.4506008010681,495.4819518716579,476.7685618729098,480.9291443850268,492.47558528428095,493.77540106951864,474.56818181818187,495.8931909212283,488.7085561497327,487.3961255845024,340.7207748830996,494.9685828877005,504.8201871657754,480.18394648829434,469.87433155080214,470.59008707300734,473.91073825503344,485.187165775401,480.2674262734583
Cook_Inlet_75000200000411,502.5686591276252,496.936084142395,479.0817813765183,481.67637540453086,493.961943319838,495.35517799352743,475.12864077669906,497.285945072698,489.3017799352751,488.5925626515764,340.3662085691188,496.5355987055016,506.2694174757282,480.7255060728745,472.532362459547,472.0421735604219,474.8560975609757,487.24595469255655,481.4188311688312
Cook_Inlet_75000200013251,503.10167224080266,497.2965194109773,478.83780160857907,480.04420629604823,493.107981220657,494.70978552278825,474.66376423308776,495.44407233757545,488.0529490616623,487.63672922252,339.94849498327767,494.83981233243964,506.71715817694366,480.9181757209925,471.6791694574681,471.25737265415546,474.9156061620897,485.46952444742135,481.2634048257372
Cook_Inlet_75000200008551,498.14375392341475,495.1117388575016,473.2316384180787,486.6585059635904,492.74057788944725,496.65976145637177,484.86064030131797,496.85812931575657,487.4469554300058,487.4883720930232,342.72316384180766,500.65787821720045,509.8637790332697,487.0897677338347,480.4513496547397,476.19660804020094,486.65473948524794,493.8637790332705,489.2352201257863
Cook_Inlet_75000200007305,526.8149606299214,518.783464566929,518.1732283464565,512.5433070866147,524.5000000000001,519.1692913385829,511.48818897637824,520.8582677165354,508.4173228346457,510.7716535433072,342.2204724409448,529.4409448818902,531.5314960629926,516.543307086614,509.0157480314958,512.8070866141735,509.3464566929133,531.263779527559,521.6614173228342
Cook_Inlet_75000200015657,506.7427184466019,500.25242718446606,482.33495145631076,482.30582524271847,495.7087378640777,497.57766990291253,475.87378640776694,498.6116504854368,489.31553398058264,489.71359223300976,339.8543689320389,497.883495145631,509.33495145631076,482.5436893203883,476.7669902912621,474.635922330097,477.66504854368935,487.3543689320389,484.3932038834952
Cook_Inlet_75000200003107,501.9361060880049,496.6190476190476,477.92084592145,479.9378394689198,492.53716012084584,494.01751207729467,474.31019915509967,494.81702898550736,487.900906344411,487.207729468599,340.0325693606756,494.2771739130433,506.13466183574866,480.79395770392733,470.8677536231884,470.552599758162,474.4972842486422,485.20410628019323,480.41208459214494
Cook_Inlet_75000200008009,502.02362204724403,494.7165354330709,476.007874015748,476.8346456692914,490.16799999999995,492.52755905511816,473.29133858267716,494.63779527559063,487.5433070866143,487.1023622047244,340.9842519685039,494.515873015873,505.00787401574803,478.69841269841277,467.7401574803149,468.5354330708662,472.5669291338583,482.75590551181097,479.86614173228355
Cook_Inlet_75000200013536,519.6268616950405,510.68210709386955,510.49629337468735,503.1230250741444,512.6893252679015,513.7791161062116,503.6209073084246,514.6906454237394,508.4703801549267,503.09031275203904,355.26404539781396,515.954948518972,522.8562325802311,508.5602730900684,503.3223078166248,504.44347459829504,501.53082486808574,516.397697330226,508.88112698840894
Cook_Inlet_75000200015867,502.39835858585855,496.9077700568541,478.339025932954,479.95512010113777,492.7791139240505,494.3074003795069,474.42288242730723,495.04235145385593,487.95003162555355,487.38077166350405,339.9949494949494,494.47185325743203,506.3959519291586,480.82088607594926,471.10176991150445,470.80202403542074,474.6378002528445,485.2661188369154,480.73497786211254
Cook_Inlet_75000200010712,492.08000000000004,490.5394736842105,468.89189189189193,479.39999999999975,487.3466666666668,487.77333333333337,471.8666666666666,489.91891891891873,486.77027027027026,483.4399999999999,340.8648648648648,490.09333333333336,500.6266666666667,480.1066666666669,465.6486486486486,464.9315068493153,471.41333333333336,483.554054054054,473.4189189189189
Cook_Inlet_75000200003070,490.8933333333333,490.7866666666666,470.64,478.7199999999999,487.58666666666676,488.04,470.67999999999995,488.22666666666674,486.30666666666656,483.4800000000001,340.7066666666666,488.8533333333334,501.5333333333333,479.54666666666674,463.0266666666667,463.77333333333314,470.52,482.88000000000005,472.05333333333317
Cook_Inlet_75000200006065,507.3394255874667,499.44516971279353,490.02480417754543,484.4954308094001,501.219321148825,498.2016971279373,483.15013054830257,502.7943864229768,498.58485639686666,490.2656657963447,340.96864794252167,500.7878590078334,512.1494778067906,490.33746736292454,487.3727154046994,485.0430809399478,485.1553524804181,501.86292428198504,499.768276762402
Cook_Inlet_75000200010532,502.746317512275,497.0508196721312,479.26989335520926,481.7754098360656,494.0951599671862,495.4926229508197,475.1680327868853,497.39116202945996,489.35245901639354,488.7035217035218,340.33005733005723,496.6581967213114,506.383606557377,480.7588187038556,472.7934426229509,472.1700903861956,474.9431630971993,487.4106557377049,481.5115131578947
Cook_Inlet_75000200005573,503.0066401062418,497.2325581395349,478.7564870259481,480.0259308510639,493.0532623169108,494.64337990685306,474.62765957446805,495.3956117021277,488.03592814371257,487.5968063872257,339.95750332005304,494.779108449767,506.65801729873596,480.8901464713715,471.5365691489362,471.1743180306057,474.85638297872333,485.41622340425545,481.1823020625416
Cook_Inlet_75000200005575,502.42920353982305,496.92599620493354,478.3679544015199,479.96012658227835,492.7908745247148,494.326155794807,474.4379746835443,495.053164556962,487.95250158328054,487.3989867004433,339.9936788874843,494.49461684610515,506.4097530082331,480.8257287705956,471.1265822784811,470.81823939202025,474.6481012658229,485.29683544303793,480.7473084230527
Cook_Inlet_75000200018331,495.45154354169864,492.25281505475874,471.8172259161899,479.8788815078016,488.64047029702965,490.1859854915882,474.15570987654326,492.8851247305206,487.14495214572423,484.79441271801215,341.3876516664107,491.8432007400555,502.2909848718741,479.6921056697049,465.50750425499007,467.660578857762,473.00030926240896,481.60240406842354,479.01425693475915
Cook_Inlet_75000200005504,497.9539819289767,493.62108142225975,474.06321112515786,480.0851243152127,490.2222456288181,491.6210814222596,474.5204210526316,493.8309148264985,487.6904611497159,485.8351925910332,341.10798319327733,492.7847967993263,503.635101010101,479.78545837723937,466.917597471022,468.79514767932505,473.19924098671737,482.6655448043753,479.5333333333333
Cook_Inlet_75000200003013,499.3099366914396,494.7813620071683,475.81215469613267,480.38176795580097,491.4084507042251,492.84339674662255,474.30353200883013,494.537889225682,487.95086944521114,486.5613793103448,340.66758392955427,493.7328181065417,504.4983452840596,480.34042553191483,468.8983144515061,469.68492392807747,473.87392867016865,484.1019845644983,479.91173215273915
Cook_Inlet_75000200015680,501.11554921540653,495.9757142857144,477.59542530378843,481.18214285714294,493.0543245175125,494.3335714285714,474.5850000000001,496.3430813124108,488.90571428571434,487.83297644539624,340.56459671663106,495.4407142857143,505.33,480.2852037169407,470.70928571428567,471.01503221188256,474.18077474892385,485.75071428571425,480.5737822349569
Cook_Inlet_75000200000416,505.7095808383234,498.52799999999996,482.0220220220221,482.60300000000007,495.8398398398398,497.29099999999994,475.98500000000007,498.99001996007996,490.0150000000001,490.0669330669331,340.14685314685306,498.436,508.1749999999999,481.3033033033032,476.06400000000014,474.0410821643286,476.18894472361814,489.8089999999999,483.2560240963855
Cook_Inlet_75000200005413,502.2190082644628,495.7851239669421,476.7479338842975,476.9628099173554,490.51249999999993,493.305785123967,473.9834710743801,494.67768595041326,487.3636363636363,486.9628099173554,340.99173553719004,494.45643153526964,505.80165289256206,479.539419087137,468.6611570247934,469.1157024793389,473.5206611570248,481.83884297520655,480.314049586777
Cook_Inlet_75000200002930,505.7987288135595,499.04131355932213,481.06038135593224,481.6313559322036,495.0360169491524,496.7161016949153,475.7891949152542,497.083686440678,488.89194915254257,488.73305084745755,339.5127118644069,496.35063559322026,508.3802966101696,481.75211864406776,474.80826271186436,473.82415254237293,476.56885593220335,487.73411016949154,483.60805084745755
Cook_Inlet_75000200010359,496.53333333333336,492.33333333333337,469.9333333333333,475.73333333333335,487.7333333333333,486.4666666666667,471.1333333333333,490.40000000000003,486.7333333333334,483.6666666666667,342.73333333333335,488.3333333333333,498.46666666666664,475.73333333333335,460.1333333333333,463.3999999999999,469.46666666666664,475.9333333333334,473.33333333333337
Cook_Inlet_75000200010144,501.8805970149253,494.5621890547265,476.01990049751225,477.27860696517416,490.089552238806,492.91542288557224,475.7960199004975,496.0,489.0746268656718,488.43283582089543,341.05970149253733,494.6666666666668,505.9154228855721,478.825870646766,467.5721393034824,468.905472636816,472.98009950248735,484.33830845771155,481.3034825870647
Cook_Inlet_75000200018266,506.114420062696,499.35736677115995,481.5329153605016,482.25078369905964,495.6379310344826,497.12225705329166,476.22413793103436,497.40595611285266,489.14263322884034,488.9529780564263,339.1943573667712,496.59090909090907,508.6191222570533,481.77742946708463,475.37931034482756,474.869905956113,476.8949843260187,489.48746081504703,484.29937304075224
Cook_Inlet_75000200002753,513.3238095238094,502.3619047619048,488.6158730158731,488.4920634920636,502.46349206349197,502.7142857142855,478.9809523809525,504.2984126984126,492.3904761904762,493.26984126984127,339.2222222222223,504.3809523809527,511.2031746031746,484.66031746031734,485.6126984126984,480.75555555555565,479.76190476190476,501.4349206349205,488.3111111111111
Cook_Inlet_75000200015505,513.8565400843878,502.81434599156114,490.01687763713085,489.61603375527443,504.29957805907156,504.0337552742613,479.4599156118145,506.1223628691982,493.3713080168778,494.08016877637124,339.0,505.5358649789032,511.7046413502111,485.70464135021086,488.0337552742617,482.1687763713081,480.73839662447256,504.78481012658204,489.3080168776372
